tNotaCredito;tItem;tDocumento;tCodigoProducto;nPrecioNeto;nPrecioImpuesto1;nPrecioImpuesto2;nPrecioImpuesto3;nPrecioVenta;nPrecioOficial;nRecargo;nDescuento;nCantidad;nImpuesto1;nImpuesto2;nImpuesto3;nVenta;tGuia;nDescuentoNeto;nLey1;tAplicaExoneracion;tAplicaInafectacion;tDocumentoAnticipo
D00130000000721;1;B00130000044050;6;70,86614173;12,75590551;6,377952756;0;90;90;0;0;1;12,75590551;6,377952756;0;90;NULL;NULL;0;NULL;NULL;NULL
D00130000000720;1;B00130000043937;320;85,82677165;15,4488189;7,724409449;0;109;109;0;0;1;15,4488189;7,724409449;0;109;NULL;NULL;0;NULL;NULL;NULL
D00130000000719;1;B00130000043799;1970;10,15748031;1,828346457;0,914173228;0;12,9;12,9;0;0;4;7,313385827;3,656692913;0;51,6;NULL;NULL;0;NULL;NULL;NULL
D00130000000718;2;B00130000043887;2146;20,39370079;3,670866142;1,835433071;0;25,9;25,9;0;0;1;3,670866142;1,835433071;0;25,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000718;1;B00130000043887;2144;23,54330709;4,237795276;2,118897638;0;29,9;29,9;0;0;1;4,237795276;2,118897638;0;29,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000717;1;B00130000043882;1787;85,82677165;15,4488189;7,724409449;0;109;109;0;0;1;15,4488189;7,724409449;0;109;NULL;NULL;0;NULL;NULL;NULL
D00130000000716;1;B00130000043873;234;85,82677165;15,4488189;7,724409449;0;109;109;0;0;1;15,4488189;7,724409449;0;109;NULL;NULL;0;NULL;NULL;NULL
D00130000000715;1;B00130000043842;3;85,82677165;15,4488189;7,724409449;0;109;109;0;0;1;15,4488189;7,724409449;0;109;NULL;NULL;0;NULL;NULL;NULL
D00130000000714;3;B00130000043803;2336;7,874015748;1,417322835;0,708661417;0;10;10;0;0;1;1,417322835;0,708661417;0;10;NULL;NULL;0;NULL;NULL;NULL
D00130000000714;2;B00130000043803;972;12,5984252;2,267716535;1,133858268;0;16;16;0;0;1;2,267716535;1,133858268;0;16;NULL;NULL;0;NULL;NULL;NULL
D00130000000714;1;B00130000043803;86;85,82677165;15,4488189;7,724409449;0;109;109;0;0;1;15,4488189;7,724409449;0;109;NULL;NULL;0;NULL;NULL;NULL
D00130000000713;2;B00130000043791;121;19,60629921;3,529133858;1,764566929;0;24,9;24,9;0;0;1;3,529133858;1,764566929;0;24,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000713;1;B00130000043791;2383;13,30708661;2,395275591;1,197637795;0;16,9;16,9;0;0;1;2,395275591;1,197637795;0;16,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000712;1;B00130000043787;2408;39,29133858;7,072440945;3,536220472;0;49,9;49,9;0;0;2;14,14488189;7,072440945;0;99,8;NULL;NULL;0;NULL;NULL;NULL
D00130000000711;2;B00130000043641;555;4,724409449;0,850393701;0,42519685;0;6;6;0;0;1;0,850393701;0,42519685;0;6;NULL;NULL;0;NULL;NULL;NULL
D00130000000711;1;B00130000043641;2360;20,39370079;3,670866142;1,835433071;0;25,9;25,9;0;0;1;3,670866142;1,835433071;0;25,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000710;3;B00130000043627;2407;39,29133858;7,072440945;3,536220472;0;49,9;49,9;0;0;1;7,072440945;3,536220472;0;49,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000710;2;B00130000043627;2337;9,448818898;1,700787402;0,850393701;0;12;12;0;0;1;1,700787402;0,850393701;0;12;NULL;NULL;0;NULL;NULL;NULL
D00130000000710;1;B00130000043627;1008;9,448818898;1,700787402;0,850393701;0;12;12;0;0;1;1,700787402;0,850393701;0;12;NULL;NULL;0;NULL;NULL;NULL
D00130000000709;2;B00130000043448;2415;12,51968504;2,253543307;1,126771654;0;15,9;15,9;0;0;1;2,253543307;1,126771654;0;15,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000709;1;B00130000043448;2560;18,8976378;3,401574803;1,700787402;0;24;24;0;0;1;3,401574803;1,700787402;0;24;NULL;NULL;0;NULL;NULL;NULL
D00130000000708;3;B00130000043347;2336;7,874015748;1,417322835;0,708661417;0;10;10;0;0;1;1,417322835;0,708661417;0;10;NULL;NULL;0;NULL;NULL;NULL
D00130000000708;2;B00130000043347;2412;39,29133858;7,072440945;3,536220472;0;49,9;49,9;0;0;1;7,072440945;3,536220472;0;49,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000708;1;B00130000043347;2402;39,29133858;7,072440945;3,536220472;0;49,9;49,9;0;0;1;7,072440945;3,536220472;0;49,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000707;2;B00130000043317;1272;22,75590551;4,096062992;2,048031496;0;28,9;28,9;0;0;1;4,096062992;2,048031496;0;28,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000707;1;B00130000043317;406;23,54330709;4,237795276;2,118897638;0;29,9;29,9;0;0;1;4,237795276;2,118897638;0;29,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000706;1;B00130000043197;1590;40,94488189;7,37007874;3,68503937;0;52;52;0;0;1;7,37007874;3,68503937;0;52;NULL;NULL;0;NULL;NULL;NULL
D00130000000705;1;B00130000043284;2405;39,29133858;7,072440945;3,536220472;0;49,9;49,9;0;0;1;7,072440945;3,536220472;0;49,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000704;2;B00130000043207;2131;15,66929134;2,820472441;1,41023622;0;19,9;19,9;0;0;1;2,820472441;1,41023622;0;19,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000704;1;B00130000043207;2169;14,88188976;2,678740157;1,339370079;0;18,9;18,9;0;0;1;2,678740157;1,339370079;0;18,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000703;1;B00130000043195;1599;85,82677165;15,4488189;7,724409449;0;109;109;0;0;1;15,4488189;7,724409449;0;109;NULL;NULL;0;NULL;NULL;NULL
D00130000000702;1;B00130000043187;2162;7,007874016;1,261417323;0,630708661;0;8,9;8,9;0;0;10;12,61417323;6,307086614;0;89;NULL;NULL;0;NULL;NULL;NULL
D00130000000701;2;B00130000043132;2170;14,88188976;2,678740157;1,339370079;0;18,9;18,9;0;0;1;2,678740157;1,339370079;0;18,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000701;1;B00130000043132;2176;18,03149606;3,245669291;1,622834646;0;22,9;22,9;0;0;1;3,245669291;1,622834646;0;22,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000700;2;B00130000043034;555;4,724409449;0,850393701;0,42519685;0;6;6;0;0;1;0,850393701;0,42519685;0;6;NULL;NULL;0;NULL;NULL;NULL
D00130000000700;1;B00130000043034;91;74,80314961;13,46456693;6,732283465;0;95;95;0;0;1;13,46456693;6,732283465;0;95;NULL;NULL;0;NULL;NULL;NULL
D00130000000699;1;B00130000042851;2635;39,29133858;7,072440945;3,536220472;0;49,9;49,9;0;0;1;7,072440945;3,536220472;0;49,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000698;1;B00130000042908;2411;39,29133858;7,072440945;3,536220472;0;49,9;49,9;0;0;1;7,072440945;3,536220472;0;49,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000697;1;B00130000042842;544;19,68503937;3,543307087;1,771653543;0;25;25;0;0;1;3,543307087;1,771653543;0;25;NULL;NULL;0;NULL;NULL;NULL
D00130000000696;2;B00130000042802;129;27,55905512;4,960629921;2,480314961;0;35;35;0;0;1;4,960629921;2,480314961;0;35;NULL;NULL;0;NULL;NULL;NULL
D00130000000696;1;B00130000042802;2413;39,29133858;7,072440945;3,536220472;0;49,9;49,9;0;0;1;7,072440945;3,536220472;0;49,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000695;1;B00130000042761;461;7,086614173;1,275590551;0,637795276;0;9;9;0;0;1;1,275590551;0,637795276;0;9;NULL;NULL;0;NULL;NULL;NULL
D00130000000694;2;B00130000042733;555;4,724409449;0,850393701;0,42519685;0;6;6;0;0;1;0,850393701;0,42519685;0;6;NULL;NULL;0;NULL;NULL;NULL
D00130000000694;1;B00130000042733;1522;39,29133858;7,072440945;3,536220472;0;49,9;49,9;0;0;1;7,072440945;3,536220472;0;49,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000693;3;B00130000042680;1275;22,75590551;4,096062992;2,048031496;0;28,9;28,9;0;0;1;4,096062992;2,048031496;0;28,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000693;2;B00130000042680;1272;22,75590551;4,096062992;2,048031496;0;28,9;28,9;0;0;3;12,28818898;6,144094488;0;86,7;NULL;NULL;0;NULL;NULL;NULL
D00130000000693;1;B00130000042680;1273;22,75590551;4,096062992;2,048031496;0;28,9;28,9;0;0;1;4,096062992;2,048031496;0;28,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000692;4;B00130000042547;555;4,724409449;0,850393701;0,42519685;0;6;6;0;0;1;0,850393701;0,42519685;0;6;NULL;NULL;0;NULL;NULL;NULL
D00130000000692;3;B00130000042547;1705;47,24409449;8,503937008;4,251968504;0;60;60;0;0;1;8,503937008;4,251968504;0;60;NULL;NULL;0;NULL;NULL;NULL
D00130000000692;2;B00130000042547;344;22,83464567;4,11023622;2,05511811;0;29;29;0;0;1;4,11023622;2,05511811;0;29;NULL;NULL;0;NULL;NULL;NULL
D00130000000692;1;B00130000042547;1700;47,24409449;8,503937008;4,251968504;0;60;60;0;0;3;25,51181102;12,75590551;0;180;NULL;NULL;0;NULL;NULL;NULL
D00130000000691;1;B00130000041767;86;85,82677165;15,4488189;7,724409449;0;109;109;0;0;1;15,4488189;7,724409449;0;109;NULL;NULL;0;NULL;NULL;NULL
D00130000000690;1;B00130000042488;2139;32,83464567;5,91023622;2,95511811;0;41,7;41,7;0;0;1;5,91023622;2,95511811;0;41,7;NULL;NULL;0;NULL;NULL;NULL
D00130000000689;1;B00130000042497;1273;22,75590551;4,096062992;2,048031496;0;28,9;28,9;0;0;1;4,096062992;2,048031496;0;28,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000688;1;B00130000042484;2139;23,54330709;4,237795276;2,118897638;0;29,9;29,9;0;0;1;4,237795276;2,118897638;0;29,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000687;1;B00130000042449;93;13,30708661;2,395275591;1,197637795;0;16,9;16,9;0;0;1;2,395275591;1,197637795;0;16,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000686;1;B00130000042367;571;39,29133858;7,072440945;3,536220472;0;49,9;49,9;0;0;1;7,072440945;3,536220472;0;49,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000685;1;B00130000042196;2178;26,61417323;4,790551181;2,395275591;0;33,8;33,8;0;0;1;4,790551181;2,395275591;0;33,8;NULL;NULL;0;NULL;NULL;NULL
D00130000000684;1;B00130000041892;2178;25,82677165;4,648818898;2,324409449;0;32,8;32,8;0;0;1;4,648818898;2,324409449;0;32,8;NULL;NULL;0;NULL;NULL;NULL
D00130000000683;2;B00130000042088;2337;9,448818898;1,700787402;0,850393701;0;12;12;0;0;1;1,700787402;0,850393701;0;12;NULL;NULL;0;NULL;NULL;NULL
D00130000000683;1;B00130000042088;1973;54,33070866;9,779527559;4,88976378;0;69;69;0;0;1;9,779527559;4,88976378;0;69;NULL;NULL;0;NULL;NULL;NULL
D00130000000682;1;B00130000042071;3;85,82677165;15,4488189;7,724409449;0;109;109;0;0;1;15,4488189;7,724409449;0;109;NULL;NULL;0;NULL;NULL;NULL
D00130000000681;2;B00130000042037;555;4,724409449;0,850393701;0,42519685;0;6;6;0;0;1;0,850393701;0,42519685;0;6;NULL;NULL;0;NULL;NULL;NULL
D00130000000681;1;B00130000042037;2157;7,795275591;1,403149606;0,701574803;0;9,9;9,9;0;0;10;14,03149606;7,015748031;0;99;NULL;NULL;0;NULL;NULL;NULL
D00130000000680;1;B00130000042034;1129;40,94488189;7,37007874;3,68503937;0;52;52;0;0;1;7,37007874;3,68503937;0;52;NULL;NULL;0;NULL;NULL;NULL
D00130000000679;1;B00130000042031;6;70,86614173;12,75590551;6,377952756;0;90;90;0;0;1;12,75590551;6,377952756;0;90;NULL;NULL;0;NULL;NULL;NULL
D00130000000678;2;B00130000041762;555;4,724409449;0,850393701;0,42519685;0;6;6;0;0;1;0,850393701;0,42519685;0;6;NULL;NULL;0;NULL;NULL;NULL
D00130000000678;1;B00130000041762;84;85,82677165;15,4488189;7,724409449;0;109;109;0;0;1;15,4488189;7,724409449;0;109;NULL;NULL;0;NULL;NULL;NULL
D00130000000677;1;B00130000041654;1523;85,82677165;15,4488189;7,724409449;0;109;109;0;0;1;15,4488189;7,724409449;0;109;NULL;NULL;0;NULL;NULL;NULL
D00130000000676;3;B00130000041540;103;7,086614173;1,275590551;0,637795276;0;9;9;0;0;1;1,275590551;0,637795276;0;9;NULL;NULL;0;NULL;NULL;NULL
D00130000000676;2;B00130000041540;249;12,51968504;2,253543307;1,126771654;0;15,9;15,9;0;0;1;2,253543307;1,126771654;0;15,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000676;1;B00130000041540;461;7,086614173;1,275590551;0,637795276;0;9;9;0;0;1;1,275590551;0,637795276;0;9;NULL;NULL;0;NULL;NULL;NULL
D00130000000675;2;B00130000041509;555;4,724409449;0,850393701;0,42519685;0;6;6;0;0;1;0,850393701;0,42519685;0;6;NULL;NULL;0;NULL;NULL;NULL
D00130000000675;1;B00130000041509;1523;85,82677165;15,4488189;7,724409449;0;109;109;0;0;1;15,4488189;7,724409449;0;109;NULL;NULL;0;NULL;NULL;NULL
D00130000000674;2;B00130000041401;2167;12,51968504;2,253543307;1,126771654;0;15,9;15,9;0;0;1;2,253543307;1,126771654;0;15,9;NULL;NULL;0;NULL;NULL;NULL
D00130000000674;1;B00130000041401;2131;15,66929134;2,820472441;1,41023622;0;19,9;19,9;0;0;1;2,820472441;1,41023622;0;19,9;NULL;NULL;0;NULL;NULL;NULL
