tCodigoPedido;tItem;tTipoPedido;tCodigoProducto;tCodigoGrupo;tCodigoSubGrupo;tMoneda;nPrecioNeto;nPrecioImpuesto1;nPrecioImpuesto2;nPrecioImpuesto3;nPrecioVenta;nRecargo;nDescuento;nPrecioOficial;nCantidad;nImpuesto1;nImpuesto2;nImpuesto3;nVenta;tObservacion;tCortesia;lImprime;tEstadoItem;tArea;lCombinacion;nCombinacion;lImprimeArea;tFacturado;tDocumento;lTransferido;tComanda;fregistro;tmozod;tusuariod;nInsumo;nGasto;nManoObra;nOrden;lCorte;tPosicion;fEnvio;nEnvio;tUnidadNegocio;tOferta;tAutorizaOferta;tSubalmacen;lRegistroVenta;fDiaContable;lAtendidoC;fAtendidoC;tUsuarioAtendio;lCantadoC;fCantadoC;lTipoEnvio;tGuiaTransporte;tCodigoEtiqueta;tCajaD;lNoCantado;tUsuarioAutorizaEnvio;tPerfilUsuarioAutoriza;tAplicaExoneracion;tAplicaInafectacion;tDocumentoAnticipo
2500050049;4;1;198;17;1702;NULL;13,10077519;2,358139535;1,441085271;0;16,9;0;0;16,9;1;2,358139535;1,441085271;0;16,9;NULL;NULL;1;N;5;0;0;1;P;B00A12000003132;NULL;;27/06/2025 17:24;87;CAJA;0;0;0;1;NULL;NULL;2025-06-27 17:24:31.013;1;1;;NULL;;1;27/06/2025 0:00;NULL;NULL;NULL;1;2025-06-27 17:24:31.003;0;NULL;NULL;15;0;;;0;0;NULL
2500050049;3;1;402;17;1702;NULL;12,3255814;2,218604651;1,355813953;0;15,9;0;0;15,9;1;2,218604651;1,355813953;0;15,9;NULL;NULL;1;N;2;0;0;1;P;B00A12000003132;NULL;;27/06/2025 17:24;87;CAJA;0;0;0;1;NULL;NULL;2025-06-27 17:24:31.013;1;1;;NULL;;1;27/06/2025 0:00;NULL;NULL;NULL;1;2025-06-27 17:24:31.003;0;NULL;NULL;15;0;;;0;0;NULL
2500050049;2;1;224;6;610;NULL;6,976744186;1,255813953;0,76744186;0;9;0;0;9;1;1,255813953;0,76744186;0;9;NULL;NULL;1;N;3;0;0;1;P;B00A12000003132;NULL;;27/06/2025 17:24;87;CAJA;0;0;0;1;NULL;NULL;2025-06-27 17:24:31.013;1;1;;NULL;;1;27/06/2025 0:00;NULL;NULL;NULL;1;2025-06-27 17:24:31.003;0;NULL;NULL;15;0;;;0;0;NULL
2500050049;1;1;210;6;610;NULL;7,751937984;1,395348837;0,852713178;0;10;0;0;10;1;1,395348837;0,852713178;0;10;NULL;NULL;1;N;3;0;0;1;P;B00A12000003132;NULL;;27/06/2025 17:24;87;CAJA;0;0;0;1;NULL;NULL;2025-06-27 17:24:31.013;1;1;;NULL;;1;27/06/2025 0:00;NULL;NULL;NULL;1;2025-06-27 17:24:31.003;0;NULL;NULL;15;0;;;0;0;NULL
2500050048;1;3;468;4;416;NULL;23,17829457;4,172093023;2,549612403;0;29,9;0;0;29,9;1;4,172093023;2,549612403;0;29,9;NULL;NULL;1;N;5;0;0;1;P;B00101000150048;NULL;;27/06/2025 17:23;0;MSOSA;0;0;0;1;NULL;NULL;2025-06-27 17:22:48.790;1;1;;NULL;;1;27/06/2025 0:00;NULL;NULL;NULL;1;2025-06-27 17:22:48.787;0;NULL;NULL;11;0;;;0;0;NULL
2500050047;2;5;287;9;901;NULL;0,000775194;0,000139535;8,53E-05;0;0,001;0;0;0,001;4;0,00055814;0,000341085;0;0,004;NULL;NULL;1;N;2;0;0;1;P;F00120000007404;NULL;;27/06/2025 17:23;0;JNIÑO;0;0;0;1;NULL;NULL;2025-06-27 17:24:15.820;1;2;;NULL;;1;27/06/2025 0:00;NULL;NULL;NULL;1;2025-06-27 17:24:15.813;0;NULL;NULL;8;0;;;0;0;NULL
2500050047;1;5;2536;7;701;NULL;73,64341085;13,25581395;8,100775194;0;95;0;0;95;4;53,02325581;32,40310078;0;380;NO SACAR;NULL;1;N;2;0;0;1;P;F00120000007404;NULL;;27/06/2025 17:20;0;JNIÑO;0;0;0;1;NULL;NULL;2025-06-27 17:24:15.820;1;2;;NULL;;1;27/06/2025 0:00;NULL;NULL;NULL;1;2025-06-27 17:24:15.813;0;NULL;NULL;8;0;;;0;0;NULL
2500050046;3;3;1129;4;416;NULL;40,31007752;7,255813953;4,434108527;0;52;0;0;52;1;7,255813953;4,434108527;0;52;NULL;NULL;1;N;2;0;0;1;P;B00A12000003128;NULL;;27/06/2025 17:19;0;CAJA;0;0;0;1;NULL;NULL;2025-06-27 17:19:26.787;1;1;;NULL;;1;27/06/2025 0:00;NULL;NULL;NULL;1;2025-06-27 17:19:26.780;0;NULL;NULL;15;0;;;0;0;NULL
2500050046;2;3;2566;14;1410;NULL;7,751937984;1,395348837;0,852713178;0;10;0;0;10;3;4,186046512;2,558139535;0;30;NULL;NULL;1;N;1;0;0;1;P;B00A12000003128;NULL;;27/06/2025 17:19;0;CAJA;0;0;0;1;NULL;NULL;2025-06-27 17:19:26.787;1;1;;NULL;;1;27/06/2025 0:00;NULL;NULL;NULL;1;2025-06-27 17:19:26.780;0;NULL;NULL;15;0;;;0;0;NULL
2500050046;1;3;2567;14;1410;NULL;7,751937984;1,395348837;0,852713178;0;10;0;0;10;3;4,186046512;2,558139535;0;30;NULL;NULL;1;N;1;0;0;1;P;B00A12000003128;NULL;;27/06/2025 17:19;0;CAJA;0;0;0;1;NULL;NULL;2025-06-27 17:19:26.787;1;1;;NULL;;1;27/06/2025 0:00;NULL;NULL;NULL;1;2025-06-27 17:19:26.780;0;NULL;NULL;15;0;;;0;0;NULL
2500050045;3;3;2902;19;1901;NULL;42,63565891;7,674418605;4,689922481;0;55;0;0;55;1;7,674418605;4,689922481;0;55;NULL;NULL;1;N;5;0;0;1;P;B00101000150047;NULL;;27/06/2025 17:19;0;MSOSA;0;0;0;0;NULL;NULL;2025-06-27 17:18:57.523;1;1;;NULL;;1;27/06/2025 0:00;NULL;NULL;NULL;1;2025-06-27 17:18:57.520;0;NULL;NULL;11;0;;;0;0;NULL
2500050045;2;3;1273;11;1105;NULL;22,40310078;4,03255814;2,464341085;0;28,9;0;0;28,9;1;4,03255814;2,464341085;0;28,9;NULL;NULL;1;N;2;0;0;1;P;B00101000150047;NULL;;27/06/2025 17:18;0;MSOSA;0;0;0;1;NULL;NULL;2025-06-27 17:18:33.760;1;1;;NULL;;1;27/06/2025 0:00;NULL;NULL;NULL;1;2025-06-27 17:18:33.750;0;NULL;NULL;11;0;;;0;0;NULL
2500050045;1;3;2902;19;1901;NULL;42,63565891;7,674418605;4,689922481;0;55;0;0;55;1;7,674418605;4,689922481;0;55;NULL;NULL;1;N;5;0;0;1;P;B00101000150047;NULL;;27/06/2025 17:18;0;MSOSA;0;0;0;1;NULL;NULL;2025-06-27 17:18:33.760;1;1;;NULL;;1;27/06/2025 0:00;NULL;NULL;NULL;1;2025-06-27 17:18:33.750;0;NULL;NULL;11;0;;;0;0;NULL
2500050044;2;3;2566;14;1410;NULL;7,751937984;1,395348837;0,852713178;0;10;0;0;10;3;4,186046512;2,558139535;0;30;NULL;NULL;1;A;1;0;0;1;NULL;NULL;NULL;;27/06/2025 17:17;0;MSOSA;0;0;0;1;NULL;NULL;2025-06-27 17:17:46.863;1;1;;NULL;;NULL;27/06/2025 0:00;NULL;NULL;NULL;1;2025-06-27 17:17:46.853;0;NULL;NULL;11;0;;;0;0;NULL
2500050044;1;3;2567;14;1410;NULL;7,751937984;1,395348837;0,852713178;0;10;0;0;10;3;4,186046512;2,558139535;0;30;NULL;NULL;1;A;1;0;0;1;NULL;NULL;NULL;;27/06/2025 17:17;0;MSOSA;0;0;0;1;NULL;NULL;2025-06-27 17:17:46.863;1;1;;NULL;;NULL;27/06/2025 0:00;NULL;NULL;NULL;1;2025-06-27 17:17:46.853;0;NULL;NULL;11;0;;;0;0;NULL
2500050043;4;1;208;6;610;NULL;6,976744186;1,255813953;0,76744186;0;9;0;0;9;1;1,255813953;0,76744186;0;9;NULL;NULL;1;N;3;0;0;1;P;B00A12000003133;NULL;;27/06/2025 17:17;94;CAJA;0;0;0;0;NULL;NULL;2025-06-27 17:17:02.320;1;1;;NULL;;1;27/06/2025 0:00;NULL;NULL;NULL;1;2025-06-27 17:17:02.317;0;NULL;NULL;15;0;;;0;0;NULL
2500050043;3;1;208;6;610;NULL;6,976744186;1,255813953;0,76744186;0;9;0;0;9;1;1,255813953;0,76744186;0;9;NULL;NULL;1;N;3;0;0;1;P;B00A12000003133;NULL;;27/06/2025 17:17;94;CAJA;0;0;0;1;NULL;NULL;2025-06-27 17:16:54.353;1;1;;NULL;;1;27/06/2025 0:00;NULL;NULL;NULL;1;2025-06-27 17:16:54.347;0;NULL;NULL;15;0;;;0;0;NULL
2500050043;2;1;96;17;1702;NULL;13,10077519;2,358139535;1,441085271;0;16,9;0;0;16,9;1;2,358139535;1,441085271;0;16,9;NULL;NULL;1;N;5;0;0;1;P;B00A12000003133;NULL;;27/06/2025 17:17;94;CAJA;0;0;0;1;NULL;NULL;2025-06-27 17:16:54.353;1;1;;NULL;;1;27/06/2025 0:00;NULL;NULL;NULL;1;2025-06-27 17:16:54.347;0;NULL;NULL;15;0;;;0;0;NULL
2500050043;1;1;148;17;1702;NULL;6,976744186;1,255813953;0,76744186;0;9;0;0;9;1;1,255813953;0,76744186;0;9;NULL;NULL;1;N;5;0;0;1;P;B00A12000003133;NULL;;27/06/2025 17:17;94;CAJA;0;0;0;1;NULL;NULL;2025-06-27 17:16:54.353;1;1;;NULL;;1;27/06/2025 0:00;NULL;NULL;NULL;1;2025-06-27 17:16:54.347;0;NULL;NULL;15;0;;;0;0;NULL
2500050042;2;4;2379;17;1702;;6,976744186;1,255813953;0,76744186;0;9;0;0;9;1;1,255813953;0,76744186;0;9;;;1;N;2;0;0;1;P;B00130000057666;0;;27/06/2025 17:12;;WSInforest;0;0;0;0;0;;2025-06-27 17:11:36.923;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;;;NULL;NULL;NULL
2500050042;1;4;2424;17;1702;;13,10077519;2,358139535;1,441085271;0;16,9;0;0;16,9;1;2,358139535;1,441085271;0;16,9;;;1;N;2;0;0;1;P;B00130000057666;0;;27/06/2025 17:12;;WSInforest;0;0;0;0;0;;2025-06-27 17:11:36.923;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;;;NULL;NULL;NULL
2500050041;4;3;2420;17;1702;NULL;13,10077519;2,358139535;1,441085271;0;16,9;0;0;16,9;1;2,358139535;1,441085271;0;16,9;NULL;NULL;1;N;2;0;0;1;P;B00101000150046;NULL;;27/06/2025 17:10;0;MSOSA;0;0;0;1;NULL;NULL;2025-06-27 17:09:47.990;1;1;;NULL;;1;27/06/2025 0:00;NULL;NULL;NULL;1;2025-06-27 17:09:47.983;0;NULL;NULL;11;0;;;0;0;NULL
2500050041;3;3;2422;17;1702;NULL;13,10077519;2,358139535;1,441085271;0;16,9;0;0;16,9;1;2,358139535;1,441085271;0;16,9;NULL;NULL;1;N;2;0;0;1;P;B00101000150046;NULL;;27/06/2025 17:09;0;MSOSA;0;0;0;1;NULL;NULL;2025-06-27 17:09:47.990;1;1;;NULL;;1;27/06/2025 0:00;NULL;NULL;NULL;1;2025-06-27 17:09:47.983;0;NULL;NULL;11;0;;;0;0;NULL
2500050041;2;3;2387;17;1702;NULL;13,10077519;2,358139535;1,441085271;0;16,9;0;0;16,9;1;2,358139535;1,441085271;0;16,9;NULL;NULL;1;N;2;0;0;1;P;B00101000150046;NULL;;27/06/2025 17:09;0;MSOSA;0;0;0;1;NULL;NULL;2025-06-27 17:09:47.990;1;1;;NULL;;1;27/06/2025 0:00;NULL;NULL;NULL;1;2025-06-27 17:09:47.983;0;NULL;NULL;11;0;;;0;0;NULL
2500050041;1;3;2416;17;1702;NULL;13,10077519;2,358139535;1,441085271;0;16,9;0;0;16,9;1;2,358139535;1,441085271;0;16,9;NULL;NULL;1;N;2;0;0;1;P;B00101000150046;NULL;;27/06/2025 17:09;0;MSOSA;0;0;0;1;NULL;NULL;2025-06-27 17:09:47.990;1;1;;NULL;;1;27/06/2025 0:00;NULL;NULL;NULL;1;2025-06-27 17:09:47.983;0;NULL;NULL;11;0;;;0;0;NULL
2500050040;3;1;103;17;1702;NULL;6,976744186;1,255813953;0,76744186;0;9;0;0;9;1;1,255813953;0,76744186;0;9;NULL;NULL;1;N;5;0;0;1;P;B00A12000003129;NULL;;27/06/2025 17:09;0;CAJA;0;0;0;1;NULL;NULL;2025-06-27 17:09:20.197;1;1;;NULL;;1;27/06/2025 0:00;NULL;NULL;NULL;1;2025-06-27 17:09:20.190;0;NULL;NULL;15;0;;;0;0;NULL
2500050040;2;1;1732;6;610;NULL;9,302325581;1,674418605;1,023255814;0;12;0;0;12;2;3,348837209;2,046511628;0;24;NULL;NULL;1;N;3;0;0;1;P;B00A12000003129;NULL;;27/06/2025 17:09;0;CAJA;0;0;0;1;NULL;NULL;2025-06-27 17:09:20.197;1;1;;NULL;;1;27/06/2025 0:00;NULL;NULL;NULL;1;2025-06-27 17:09:20.190;0;NULL;NULL;15;0;;;0;0;NULL
2500050040;1;1;1731;6;610;NULL;7,751937984;1,395348837;0,852713178;0;10;0;0;10;1;1,395348837;0,852713178;0;10;NULL;NULL;1;N;3;0;0;1;P;B00A12000003129;NULL;;27/06/2025 17:09;0;CAJA;0;0;0;1;NULL;NULL;2025-06-27 17:09:20.197;1;1;;NULL;;1;27/06/2025 0:00;NULL;NULL;NULL;1;2025-06-27 17:09:20.190;0;NULL;NULL;15;0;;;0;0;NULL
2500050039;2;2;555;9;901;;4,651162791;0,837209302;0,511627907;0;6;0;0;6;1;0,837209302;0,511627907;0;6;;;1;N;3;0;0;1;P;B00130000057665;0;;27/06/2025 17:01;;WSInforest;0;0;0;0;0;;2025-06-27 17:01:21.483;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;;;NULL;NULL;NULL
2500050039;1;2;367;17;1701;;84,49612403;15,20930233;9,294573643;0;109;0;0;109;1;15,20930233;9,294573643;0;109;Feliz cumple Miss Pia;;1;N;5;0;0;1;P;B00130000057665;0;;27/06/2025 17:01;;WSInforest;0;0;0;0;0;;2025-06-27 17:01:21.483;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;;;NULL;NULL;NULL
2500050038;3;4;249;17;1702;;12,3255814;2,218604651;1,355813953;0;15,9;0;0;15,9;1;2,218604651;1,355813953;0;15,9;;;1;N;2;0;0;1;P;B00130000057664;0;;27/06/2025 16:58;;WSInforest;0;0;0;0;0;;2025-06-27 16:57:57.330;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;;;NULL;NULL;NULL
2500050038;2;4;2387;17;1702;;13,10077519;2,358139535;1,441085271;0;16,9;0;0;16,9;1;2,358139535;1,441085271;0;16,9;;;1;N;2;0;0;1;P;B00130000057664;0;;27/06/2025 16:58;;WSInforest;0;0;0;0;0;;2025-06-27 16:57:57.330;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;;;NULL;NULL;NULL
2500050038;1;4;510;17;1702;;6,976744186;1,255813953;0,76744186;0;9;0;0;9;2;2,511627907;1,534883721;0;18;;;1;N;2;0;0;1;P;B00130000057664;0;;27/06/2025 16:58;;WSInforest;0;0;0;0;0;;2025-06-27 16:57:57.330;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;;;NULL;NULL;NULL
2500050037;1;3;54;17;1706;NULL;38,68217054;6,962790698;4,25503876;0;49,9;0;0;49,9;1;6,962790698;4,25503876;0;49,9;NULL;NULL;1;N;2;0;0;1;P;B00101000150045;NULL;;27/06/2025 16:54;0;MSOSA;0;0;0;1;NULL;NULL;2025-06-27 16:53:37.327;1;1;;NULL;;1;27/06/2025 0:00;NULL;NULL;NULL;1;2025-06-27 16:53:37.320;0;NULL;NULL;11;0;;;0;0;NULL
2500050036;1;4;1405;4;416;;24,80620155;4,465116279;2,728682171;0;32;0;0;32;1;4,465116279;2,728682171;0;32;;;1;N;2;0;0;1;P;B00130000057663;0;;27/06/2025 16:52;;WSInforest;0;0;0;0;0;;2025-06-27 16:51:36.637;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;;;NULL;NULL;NULL
2500050035;1;4;2385;17;1702;;13,10077519;2,358139535;1,441085271;0;16,9;0;0;16,9;1;2,358139535;1,441085271;0;16,9;;;1;N;2;0;0;1;P;B00130000057662;0;;27/06/2025 16:51;;WSInforest;0;0;0;0;0;;2025-06-27 16:50:31.417;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;;;NULL;NULL;NULL
2500050034;3;3;2385;17;1702;NULL;13,10077519;2,358139535;1,441085271;0;16,9;0;0;16,9;1;2,358139535;1,441085271;0;16,9;NULL;NULL;1;N;2;0;0;1;P;B00101000150044;NULL;;27/06/2025 16:51;0;MSOSA;0;0;0;0;NULL;NULL;2025-06-27 16:51:05.063;1;1;;NULL;;1;27/06/2025 0:00;NULL;NULL;NULL;1;2025-06-27 16:51:05.060;0;NULL;NULL;11;0;;;0;0;NULL
2500050034;2;3;2414;17;1706;NULL;13,10077519;2,358139535;1,441085271;0;16,9;0;0;16,9;1;2,358139535;1,441085271;0;16,9;NULL;NULL;1;N;2;0;0;1;P;B00101000150044;NULL;;27/06/2025 16:50;0;MSOSA;0;0;0;1;NULL;NULL;2025-06-27 16:50:21.180;1;1;;NULL;;1;27/06/2025 0:00;NULL;NULL;NULL;1;2025-06-27 16:50:21.170;0;NULL;NULL;11;0;;;0;0;NULL
2500050033;1;2;564;17;1706;;38,68217054;6,962790698;4,25503876;0;49,9;0;0;49,9;1;6,962790698;4,25503876;0;49,9;Feliz Cumpleaños Amix;;1;N;5;0;0;1;P;B00130000057661;0;;27/06/2025 16:46;;WSInforest;0;0;0;0;0;;2025-06-27 16:46:25.823;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;;;NULL;NULL;NULL
2500050032;3;1;213;6;610;NULL;6,976744186;1,255813953;0,76744186;0;9;0;0;9;1;1,255813953;0,76744186;0;9;NULL;NULL;1;N;3;0;0;1;P;B00A12000003130;NULL;;27/06/2025 16:41;87;CAJA;0;0;0;1;NULL;NULL;2025-06-27 16:41:00.490;1;1;;NULL;;1;27/06/2025 0:00;NULL;NULL;NULL;1;2025-06-27 16:41:00.483;0;NULL;NULL;15;0;;;0;0;NULL
2500050032;2;1;1521;6;610;NULL;6,976744186;1,255813953;0,76744186;0;9;0;0;9;1;1,255813953;0,76744186;0;9;NULL;NULL;1;N;3;0;0;1;P;B00A12000003130;NULL;;27/06/2025 16:41;87;CAJA;0;0;0;1;NULL;NULL;2025-06-27 16:41:00.490;1;1;;NULL;;1;27/06/2025 0:00;NULL;NULL;NULL;1;2025-06-27 16:41:00.483;0;NULL;NULL;15;0;;;0;0;NULL
2500050032;1;1;198;17;1702;NULL;13,10077519;2,358139535;1,441085271;0;16,9;0;0;16,9;2;4,71627907;2,882170543;0;33,8;HOT;NULL;1;N;5;0;0;1;P;B00A12000003130;NULL;;27/06/2025 16:41;87;CAJA;0;0;0;1;NULL;NULL;2025-06-27 16:41:00.490;1;1;;NULL;;1;27/06/2025 0:00;NULL;NULL;NULL;1;2025-06-27 16:41:00.483;0;NULL;NULL;15;0;;;0;0;NULL
2500050031;7;1;201;17;1702;NULL;13,10077519;2,358139535;1,441085271;0;16,9;0;0;16,9;1;2,358139535;1,441085271;0;16,9;NULL;NULL;1;N;5;0;0;1;P;B00A12000003127;NULL;;27/06/2025 16:40;87;CAJA;0;0;0;1;NULL;NULL;2025-06-27 16:40:26.420;1;1;;NULL;;1;27/06/2025 0:00;NULL;NULL;NULL;1;2025-06-27 16:40:26.413;0;NULL;NULL;15;0;;;0;0;NULL
2500050031;6;1;208;6;610;NULL;6,976744186;1,255813953;0,76744186;0;9;0;0;9;2;2,511627907;1,534883721;0;18;NULL;NULL;1;N;3;0;0;1;P;B00A12000003127;NULL;;27/06/2025 16:40;87;CAJA;0;0;0;1;NULL;NULL;2025-06-27 16:40:26.420;1;1;;NULL;;1;27/06/2025 0:00;NULL;NULL;NULL;1;2025-06-27 16:40:26.413;0;NULL;NULL;15;0;;;0;0;NULL
2500050031;5;1;95;17;1702;NULL;13,10077519;2,358139535;1,441085271;0;16,9;0;0;16,9;1;2,358139535;1,441085271;0;16,9;NULL;NULL;1;N;5;0;0;1;P;B00A12000003127;NULL;;27/06/2025 16:40;87;CAJA;0;0;0;1;NULL;NULL;2025-06-27 16:40:26.420;1;1;;NULL;;1;27/06/2025 0:00;NULL;NULL;NULL;1;2025-06-27 16:40:26.413;0;NULL;NULL;15;0;;;0;0;NULL
2500050031;4;1;2418;17;1702;NULL;13,10077519;2,358139535;1,441085271;0;16,9;0;0;16,9;1;2,358139535;1,441085271;0;16,9;NULL;NULL;1;N;2;0;0;1;P;B00A12000003127;NULL;;27/06/2025 16:40;87;CAJA;0;0;0;1;NULL;NULL;2025-06-27 16:40:26.420;1;1;;NULL;;1;27/06/2025 0:00;NULL;NULL;NULL;1;2025-06-27 16:40:26.413;0;NULL;NULL;15;0;;;0;0;NULL
2500050031;3;1;213;6;610;NULL;6,976744186;1,255813953;0,76744186;0;9;0;0;9;1;1,255813953;0,76744186;0;9;NULL;NULL;1;N;3;0;0;1;P;B00A12000003127;NULL;;27/06/2025 16:40;87;CAJA;0;0;0;1;NULL;NULL;2025-06-27 16:40:26.420;1;1;;NULL;;1;27/06/2025 0:00;NULL;NULL;NULL;1;2025-06-27 16:40:26.413;0;NULL;NULL;15;0;;;0;0;NULL
2500050031;2;1;1803;6;605;NULL;7,751937984;1,395348837;0,852713178;0;10;0;0;10;1;1,395348837;0,852713178;0;10;NULL;NULL;1;N;3;0;0;1;P;B00A12000003127;NULL;;27/06/2025 16:40;87;CAJA;0;0;0;1;NULL;NULL;2025-06-27 16:40:26.420;1;1;;NULL;;1;27/06/2025 0:00;NULL;NULL;NULL;1;2025-06-27 16:40:26.413;0;NULL;NULL;15;0;;;0;0;NULL
2500050031;1;1;281;8;804;NULL;6,976744186;1,255813953;0,76744186;0;9;0;0;9;1;1,255813953;0,76744186;0;9;HOT;NULL;1;N;2;0;0;1;P;B00A12000003127;NULL;;27/06/2025 16:40;87;CAJA;0;0;0;1;NULL;NULL;2025-06-27 16:40:26.420;1;1;;NULL;;1;27/06/2025 0:00;NULL;NULL;NULL;1;2025-06-27 16:40:26.413;0;NULL;NULL;15;0;;;0;0;NULL
2500050030;6;1;2418;17;1702;NULL;13,10077519;2,358139535;1,441085271;0;16,9;0;0;16,9;1;2,358139535;1,441085271;0;16,9;NULL;NULL;1;N;2;0;0;1;P;B00A12000003126;NULL;;27/06/2025 16:48;94;CAJA;0;0;0;0;NULL;NULL;2025-06-27 16:48:16.847;1;1;;NULL;;1;27/06/2025 0:00;NULL;NULL;NULL;1;2025-06-27 16:48:16.843;0;NULL;NULL;15;0;;;0;0;NULL
2500050030;5;1;397;17;1702;NULL;13,10077519;2,358139535;1,441085271;0;16,9;0;0;16,9;3;7,074418605;4,323255814;0;50,7;NULL;NULL;1;N;2;0;0;1;P;B00A12000003126;NULL;;27/06/2025 16:39;94;CAJA;0;0;0;1;NULL;NULL;2025-06-27 16:39:23.617;1;1;;NULL;;1;27/06/2025 0:00;NULL;NULL;NULL;1;2025-06-27 16:39:23.610;0;NULL;NULL;15;0;;;0;0;NULL
2500050030;4;1;2505;6;609;NULL;11,62790698;2,093023256;1,279069767;0;15;0;0;15;1;2,093023256;1,279069767;0;15;A/T;NULL;1;N;3;0;0;1;P;B00A12000003126;NULL;;27/06/2025 16:39;94;CAJA;0;0;0;1;NULL;NULL;2025-06-27 16:39:23.617;1;1;;NULL;;1;27/06/2025 0:00;NULL;NULL;NULL;1;2025-06-27 16:39:23.610;0;NULL;NULL;15;0;;;0;0;NULL
2500050030;3;1;209;6;610;NULL;6,201550388;1,11627907;0,682170543;0;8;0;0;8;1;1,11627907;0,682170543;0;8;DOBLE SHOT A UN LATTE;NULL;1;N;3;0;0;1;P;B00A12000003126;NULL;;27/06/2025 16:39;94;CAJA;0;0;0;1;NULL;NULL;2025-06-27 16:39:23.617;1;1;;NULL;;1;27/06/2025 0:00;NULL;NULL;NULL;1;2025-06-27 16:39:23.610;0;NULL;NULL;15;0;;;0;0;NULL
2500050030;2;1;1508;6;610;NULL;10,85271318;1,953488372;1,19379845;0;14;0;0;14;2;3,906976744;2,387596899;0;28;NULL;NULL;1;N;3;0;0;1;P;B00A12000003126;NULL;;27/06/2025 16:38;94;CAJA;0;0;0;1;NULL;NULL;2025-06-27 16:39:23.617;1;1;;NULL;;1;27/06/2025 0:00;NULL;NULL;NULL;1;2025-06-27 16:39:23.610;0;NULL;NULL;15;0;;;0;0;NULL
2500050030;1;1;1731;6;610;NULL;7,751937984;1,395348837;0,852713178;0;10;0;0;10;1;1,395348837;0,852713178;0;10;NULL;NULL;1;N;3;0;0;1;P;B00A12000003126;NULL;;27/06/2025 16:38;94;CAJA;0;0;0;1;NULL;NULL;2025-06-27 16:39:23.617;1;1;;NULL;;1;27/06/2025 0:00;NULL;NULL;NULL;1;2025-06-27 16:39:23.610;0;NULL;NULL;15;0;;;0;0;NULL
2500050029;1;3;2379;17;1702;NULL;6,976744186;1,255813953;0,76744186;0;9;0;0;9;1;1,255813953;0,76744186;0;9;NULL;NULL;1;N;2;0;0;1;P;B00101000150043;NULL;;27/06/2025 16:32;0;MSOSA;0;0;0;1;NULL;NULL;2025-06-27 16:32:12.397;1;1;;NULL;;1;27/06/2025 0:00;NULL;NULL;NULL;1;2025-06-27 16:32:12.390;0;NULL;NULL;11;0;;;0;0;NULL
2500050028;1;4;2415;17;1706;;12,3255814;2,218604651;1,355813953;0;15,9;0;0;15,9;2;4,437209302;2,711627907;0;31,8;;;1;N;2;0;0;1;P;B00130000057660;0;;27/06/2025 16:28;;WSInforest;0;0;0;0;0;;2025-06-27 16:28:27.320;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;;;NULL;NULL;NULL
2500050027;1;4;2407;17;1706;;38,68217054;6,962790698;4,25503876;0;49,9;0;0;49,9;1;6,962790698;4,25503876;0;49,9;;;1;N;2;0;0;1;P;B00130000057659;0;;27/06/2025 16:27;;WSInforest;0;0;0;0;0;;2025-06-27 16:27:27.170;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;;;NULL;NULL;NULL
2500050026;4;3;452;17;1704;NULL;6,201550388;1,11627907;0,682170543;0;8;0;0;8;1;1,11627907;0,682170543;0;8;NULL;NULL;1;N;2;0;0;1;P;B00101000150042;NULL;;27/06/2025 16:27;0;MSOSA;0;0;0;1;NULL;NULL;2025-06-27 16:26:40.917;1;1;;NULL;;1;27/06/2025 0:00;NULL;NULL;NULL;1;2025-06-27 16:26:40.910;0;NULL;NULL;11;0;;;0;0;NULL
