nCorrelativo;tPedidoIni;tItemIni;tPedidoFin;tItemFin;tProducto;nCantidad;nImpuesto1;nImpuesto2;nImpuesto3;nVenta;tTurno;fRegistro;tUsuario;fDiaContable
49127;2500051667;6;2500051659;11;2723;1;2,776744186;1,696899225;0;19,9;NULL;03/07/2025 9:33;MESERO;03/07/2025 0:00
49126;2500051659;5;2500051667;6;2723;1;2,776744186;1,696899225;0;19,9;NULL;03/07/2025 9:30;MESERO;03/07/2025 0:00
49125;2500051549;2;2500049546;4;2419;1;2,358139535;1,441085271;0;16,9;NULL;02/07/2025 22:11;MESERO;02/07/2025 0:00
49124;2500051485;2;2500051495;3;103;1;1,255813953;0,76744186;0;9;NULL;02/07/2025 15:39;MESERO;02/07/2025 0:00
49123;2500051433;3;2500051417;4;2360;1;3,613953488;2,208527132;0;25,9;NULL;02/07/2025 13:16;MESERO;02/07/2025 0:00
49122;2500051417;1;2500051422;4;2566;1;1,395348837;0,852713178;0;10;NULL;02/07/2025 13:07;RRIVAS;02/07/2025 0:00
49121;2500051024;5;2500051270;11;103;1;1,255813953;0,76744186;0;9;NULL;02/07/2025 6:42;MESERO;02/07/2025 0:00
49120;2500051258;4;2500051270;5;254;1;2,511627907;1,534883721;0;18;NULL;01/07/2025 18:47;MESERO;01/07/2025 0:00
49119;2500051157;2;2500051237;5;1898;1;3,474418605;2,123255814;0;24,9;NULL;01/07/2025 17:27;MESERO;01/07/2025 0:00
49118;2500051182;1;2500051157;2;1898;1;3,474418605;2,123255814;0;24,9;NULL;01/07/2025 17:26;MESERO;01/07/2025 0:00
49117;2500051157;1;2500051237;2;1898;1;3,474418605;2,123255814;0;24,9;NULL;01/07/2025 17:25;RRIVAS;01/07/2025 0:00
49116;2500051194;4;2500051227;5;207;1;1,255813953;0,76744186;0;9;NULL;01/07/2025 17:07;MESERO;01/07/2025 0:00
49115;2500051194;3;2500051227;4;366;1;1,255813953;0,76744186;0;9;NULL;01/07/2025 17:07;MESERO;01/07/2025 0:00
49114;2500051157;2;2500051187;3;208;1;1,255813953;0,76744186;0;9;NULL;01/07/2025 15:51;MESERO;01/07/2025 0:00
49113;2500051120;2;2500051132;3;1650;1;1,255813953;0,76744186;0;9;NULL;01/07/2025 13:42;MESERO;01/07/2025 0:00
49112;2500051002;4;2500051024;5;103;1;1,255813953;0,76744186;0;9;NULL;30/06/2025 21:49;MESERO;30/06/2025 0:00
49111;2500050969;3;2500050983;4;402;1;2,218604651;1,355813953;0;15,9;NULL;30/06/2025 20:06;MESERO;30/06/2025 0:00
49110;2500050969;2;2500050983;3;2527;1;1,255813953;0,76744186;0;9;NULL;30/06/2025 20:06;MESERO;30/06/2025 0:00
49109;2500050969;1;2500050983;2;213;1;1,255813953;0,76744186;0;9;NULL;30/06/2025 20:06;MESERO;30/06/2025 0:00
49108;2500050928;5;2500050950;6;96;1;2,358139535;1,441085271;0;16,9;NULL;30/06/2025 18:19;MESERO;30/06/2025 0:00
49107;2500050928;4;2500050950;5;198;1;2,358139535;1,441085271;0;16,9;NULL;30/06/2025 18:19;MESERO;30/06/2025 0:00
49106;2500050928;3;2500050950;4;1842;1;3,474418605;2,123255814;0;24,9;NULL;30/06/2025 18:19;MESERO;30/06/2025 0:00
49105;2500050928;2;2500050950;3;210;1;1,395348837;0,852713178;0;10;NULL;30/06/2025 18:19;MESERO;30/06/2025 0:00
49104;2500050928;1;2500050950;2;223;1;1,674418605;1,023255814;0;12;NULL;30/06/2025 18:19;MESERO;30/06/2025 0:00
49103;2500050867;3;2500050891;4;93;1;2,358139535;1,441085271;0;16,9;NULL;30/06/2025 14:36;MESERO;30/06/2025 0:00
49102;2500050867;1;2500050891;2;468;1;4,172093023;2,549612403;0;29,9;NULL;30/06/2025 14:36;MESERO;30/06/2025 0:00
49101;2500050848;3;2500050890;4;1854;1;1,40E-07;8,53E-08;0;1,00E-06;NULL;30/06/2025 14:35;MESERO;30/06/2025 0:00
49100;2500050848;2;2500050890;3;1854;1;1,40E-07;8,53E-08;0;1,00E-06;NULL;30/06/2025 14:35;MESERO;30/06/2025 0:00
49099;2500050848;1;2500050890;2;1898;5;17,37209302;10,61627907;0;124,5;NULL;30/06/2025 14:35;MESERO;30/06/2025 0:00
49098;2500050784;1;2500050789;4;1897;1;2,776744186;1,696899225;0;19,9;NULL;30/06/2025 11:42;MESERO;30/06/2025 0:00
49097;2500050711;11;2500050724;12;1969;1;1,255813953;0,76744186;0;9;NULL;29/06/2025 21:50;MESERO;29/06/2025 0:00
49096;2500050711;10;2500050724;11;1333;1;2,23255814;1,364341085;0;16;NULL;29/06/2025 21:50;MESERO;29/06/2025 0:00
49095;2500050711;9;2500050724;10;1617;1;1,8;1,1;0;12,9;NULL;29/06/2025 21:50;MESERO;29/06/2025 0:00
49094;2500050711;8;2500050724;9;198;1;2,358139535;1,441085271;0;16,9;NULL;29/06/2025 21:50;MESERO;29/06/2025 0:00
49093;2500050711;7;2500050724;8;94;1;2,358139535;1,441085271;0;16,9;NULL;29/06/2025 21:50;MESERO;29/06/2025 0:00
49092;2500050711;6;2500050724;7;542;1;1,255813953;0,76744186;0;9;NULL;29/06/2025 21:50;MESERO;29/06/2025 0:00
49091;2500050711;5;2500050724;6;208;1;1,255813953;0,76744186;0;9;NULL;29/06/2025 21:50;MESERO;29/06/2025 0:00
49090;2500050711;4;2500050724;5;210;1;1,395348837;0,852713178;0;10;NULL;29/06/2025 21:50;MESERO;29/06/2025 0:00
49089;2500050711;3;2500050724;4;488;1;2,358139535;1,441085271;0;16,9;NULL;29/06/2025 21:50;MESERO;29/06/2025 0:00
49088;2500050711;2;2500050724;3;233;1;2,358139535;1,441085271;0;16,9;NULL;29/06/2025 21:50;MESERO;29/06/2025 0:00
49087;2500050711;1;2500050724;2;145;1;1,11627907;0,682170543;0;8;NULL;29/06/2025 21:50;MESERO;29/06/2025 0:00
49086;2500050692;9;2500050718;10;542;1;1,255813953;0,76744186;0;9;NULL;29/06/2025 21:28;MESERO;29/06/2025 0:00
49085;2500050692;8;2500050718;9;1345;1;1,953488372;1,19379845;0;14;NULL;29/06/2025 21:28;MESERO;29/06/2025 0:00
49084;2500050692;7;2500050718;8;208;2;2,511627907;1,534883721;0;18;NULL;29/06/2025 21:28;MESERO;29/06/2025 0:00
49083;2500050692;6;2500050718;7;210;3;4,186046512;2,558139535;0;30;NULL;29/06/2025 21:28;MESERO;29/06/2025 0:00
49082;2500050692;5;2500050718;6;254;1;2,511627907;1,534883721;0;18;NULL;29/06/2025 21:28;MESERO;29/06/2025 0:00
49081;2500050692;4;2500050718;5;93;1;2,358139535;1,441085271;0;16,9;NULL;29/06/2025 21:28;MESERO;29/06/2025 0:00
49080;2500050692;3;2500050718;4;96;1;2,358139535;1,441085271;0;16,9;NULL;29/06/2025 21:28;MESERO;29/06/2025 0:00
49079;2500050692;2;2500050718;3;370;1;2,358139535;1,441085271;0;16,9;NULL;29/06/2025 21:28;MESERO;29/06/2025 0:00
49078;2500050692;1;2500050718;2;402;2;4,437209302;2,711627907;0;31,8;NULL;29/06/2025 21:28;MESERO;29/06/2025 0:00
49077;2500050628;1;2500050666;2;370;1;2,358139535;1,441085271;0;16,9;NULL;29/06/2025 18:57;MESERO;29/06/2025 0:00
49076;2500050602;3;2500050664;4;401;1;2,218604651;1,355813953;0;15,9;NULL;29/06/2025 18:55;MESERO;29/06/2025 0:00
49075;2500050647;9;2500050655;10;148;1;1,255813953;0,76744186;0;9;NULL;29/06/2025 18:41;MESERO;29/06/2025 0:00
49074;2500050647;8;2500050655;9;1346;1;0,837209302;0,511627907;0;6;NULL;29/06/2025 18:41;MESERO;29/06/2025 0:00
49073;2500050647;7;2500050655;8;94;1;2,358139535;1,441085271;0;16,9;NULL;29/06/2025 18:41;MESERO;29/06/2025 0:00
49072;2500050647;6;2500050655;7;232;1;2,358139535;1,441085271;0;16,9;NULL;29/06/2025 18:41;MESERO;29/06/2025 0:00
49071;2500050647;5;2500050655;6;1845;1;1,255813953;0,76744186;0;9;NULL;29/06/2025 18:41;MESERO;29/06/2025 0:00
49070;2500050647;4;2500050655;5;2061;1;1,674418605;1,023255814;0;12;NULL;29/06/2025 18:41;MESERO;29/06/2025 0:00
49069;2500050647;3;2500050655;4;1331;1;2,23255814;1,364341085;0;16;NULL;29/06/2025 18:41;MESERO;29/06/2025 0:00
49068;2500050647;2;2500050655;3;1521;1;1,255813953;0,76744186;0;9;NULL;29/06/2025 18:41;MESERO;29/06/2025 0:00
49067;2500050647;1;2500050655;2;1468;1;1,674418605;1,023255814;0;12;NULL;29/06/2025 18:41;MESERO;29/06/2025 0:00
49066;2500050627;7;2500050649;8;104;1;1,11627907;0,682170543;0;8;NULL;29/06/2025 18:09;MESERO;29/06/2025 0:00
49065;2500050627;6;2500050649;7;452;1;1,11627907;0,682170543;0;8;NULL;29/06/2025 18:09;MESERO;29/06/2025 0:00
49064;2500050627;5;2500050649;6;1333;2;4,465116279;2,728682171;0;32;NULL;29/06/2025 18:09;MESERO;29/06/2025 0:00
49063;2500050627;4;2500050649;5;402;1;2,218604651;1,355813953;0;15,9;NULL;29/06/2025 18:09;MESERO;29/06/2025 0:00
49062;2500050627;3;2500050649;4;1507;1;1,674418605;1,023255814;0;12;NULL;29/06/2025 18:09;MESERO;29/06/2025 0:00
49061;2500050627;2;2500050649;3;245;1;2,358139535;1,441085271;0;16,9;NULL;29/06/2025 18:09;MESERO;29/06/2025 0:00
49060;2500050627;1;2500050649;2;1332;1;2,23255814;1,364341085;0;16;NULL;29/06/2025 18:09;MESERO;29/06/2025 0:00
49059;2500050628;4;2500050645;5;208;2;2,511627907;1,534883721;0;18;NULL;29/06/2025 18:01;MESERO;29/06/2025 0:00
49058;2500050628;3;2500050645;4;510;1;1,255813953;0,76744186;0;9;NULL;29/06/2025 18:01;MESERO;29/06/2025 0:00
49057;2500050628;2;2500050645;3;93;1;2,358139535;1,441085271;0;16,9;NULL;29/06/2025 18:01;MESERO;29/06/2025 0:00
49056;2500050628;1;2500050645;2;199;2;4,71627907;2,882170543;0;33,8;NULL;29/06/2025 18:01;MESERO;29/06/2025 0:00
49055;2500050602;10;2500050634;11;541;1;1,255813953;0,76744186;0;9;NULL;29/06/2025 17:40;MESERO;29/06/2025 0:00
49054;2500050602;9;2500050634;10;542;1;1,255813953;0,76744186;0;9;NULL;29/06/2025 17:40;MESERO;29/06/2025 0:00
49053;2500050602;8;2500050634;9;103;1;1,255813953;0,76744186;0;9;NULL;29/06/2025 17:40;MESERO;29/06/2025 0:00
49052;2500050602;7;2500050634;8;208;1;1,255813953;0,76744186;0;9;NULL;29/06/2025 17:40;MESERO;29/06/2025 0:00
49051;2500050602;6;2500050634;7;1468;1;1,674418605;1,023255814;0;12;NULL;29/06/2025 17:40;MESERO;29/06/2025 0:00
49050;2500050602;5;2500050634;6;199;1;2,358139535;1,441085271;0;16,9;NULL;29/06/2025 17:40;MESERO;29/06/2025 0:00
49049;2500050602;4;2500050634;5;1617;1;1,8;1,1;0;12,9;NULL;29/06/2025 17:40;MESERO;29/06/2025 0:00
49048;2500050602;3;2500050634;4;260;1;2,358139535;1,441085271;0;16,9;NULL;29/06/2025 17:40;MESERO;29/06/2025 0:00
49047;2500050602;2;2500050634;3;208;1;1,255813953;0,76744186;0;9;NULL;29/06/2025 17:40;MESERO;29/06/2025 0:00
49046;2500050602;1;2500050634;2;210;1;1,395348837;0,852713178;0;10;NULL;29/06/2025 17:40;MESERO;29/06/2025 0:00
49045;2500050582;6;2500050597;7;95;1;2,358139535;1,441085271;0;16,9;NULL;29/06/2025 16:43;MESERO;29/06/2025 0:00
49044;2500050582;5;2500050597;6;213;1;1,255813953;0,76744186;0;9;NULL;29/06/2025 16:43;MESERO;29/06/2025 0:00
49043;2500050582;4;2500050597;5;296;1;1,102325581;0,673643411;0;7,9;NULL;29/06/2025 16:43;MESERO;29/06/2025 0:00
49042;2500050582;3;2500050597;4;1840;1;3,613953488;2,208527132;0;25,9;NULL;29/06/2025 16:43;MESERO;29/06/2025 0:00
49041;2500050582;2;2500050597;3;1513;1;1,11627907;0,682170543;0;8;NULL;29/06/2025 16:43;MESERO;29/06/2025 0:00
49040;2500050582;1;2500050597;2;1898;1;3,474418605;2,123255814;0;24,9;NULL;29/06/2025 16:43;MESERO;29/06/2025 0:00
49039;2500050545;1;2500050564;2;2716;1;3,055813953;1,86744186;0;21,9;NULL;29/06/2025 15:27;MESERO;29/06/2025 0:00
49038;2500050457;8;2500050476;9;2393;3;3,76744186;2,302325581;0;27;NULL;29/06/2025 12:12;MESERO;29/06/2025 0:00
49037;2500050457;7;2500050476;8;2388;2;4,71627907;2,882170543;0;33,8;NULL;29/06/2025 12:12;MESERO;29/06/2025 0:00
49036;2500050457;5;2500050476;6;1733;1;1,255813953;0,76744186;0;9;NULL;29/06/2025 12:12;MESERO;29/06/2025 0:00
49035;2500050457;4;2500050476;5;307;1;3,627906977;2,217054264;0;26;NULL;29/06/2025 12:12;MESERO;29/06/2025 0:00
49034;2500050457;3;2500050476;4;1468;1;1,674418605;1,023255814;0;12;NULL;29/06/2025 12:12;MESERO;29/06/2025 0:00
49033;2500050457;2;2500050476;3;2505;1;2,093023256;1,279069767;0;15;NULL;29/06/2025 12:12;MESERO;29/06/2025 0:00
49032;2500050457;1;2500050476;2;2291;1;1,953488372;1,19379845;0;14;NULL;29/06/2025 12:12;MESERO;29/06/2025 0:00
49031;2500050476;2;2500050457;8;2393;3;3,76744186;2,302325581;0;27;NULL;29/06/2025 11:35;MESERO;29/06/2025 0:00
49030;2500050476;1;2500050457;7;2388;2;4,71627907;2,882170543;0;33,8;NULL;29/06/2025 11:35;MESERO;29/06/2025 0:00
49029;2500050468;3;2500050474;4;129;1;4,88372093;2,984496124;0;35;NULL;29/06/2025 11:28;MESERO;29/06/2025 0:00
49028;2500050457;4;2500050470;5;1268;1;2,093023256;1,279069767;0;15;NULL;29/06/2025 10:56;MESERO;29/06/2025 0:00
49027;2500050457;3;2500050470;4;494;1;3,055813953;1,86744186;0;21,9;NULL;29/06/2025 10:56;MESERO;29/06/2025 0:00
49026;2500050457;2;2500050470;3;1897;1;3,055813953;1,86744186;0;21,9;NULL;29/06/2025 10:56;MESERO;29/06/2025 0:00
49025;2500050457;1;2500050470;2;1731;1;1,395348837;0,852713178;0;10;NULL;29/06/2025 10:56;MESERO;29/06/2025 0:00
49024;2500050448;12;2500050451;13;1495;1;6,962790698;4,25503876;0;49,9;NULL;29/06/2025 10:18;MESERO;29/06/2025 0:00
49023;2500050448;10;2500050451;11;208;2;2,511627907;1,534883721;0;18;NULL;29/06/2025 10:18;MESERO;29/06/2025 0:00
49022;2500050448;9;2500050451;10;1897;1;2,776744186;1,696899225;0;19,9;NULL;29/06/2025 10:18;MESERO;29/06/2025 0:00
49021;2500050448;8;2500050451;9;1267;1;2,093023256;1,279069767;0;15;NULL;29/06/2025 10:18;MESERO;29/06/2025 0:00
49020;2500050448;7;2500050451;8;1839;1;3,348837209;2,046511628;0;24;NULL;29/06/2025 10:18;MESERO;29/06/2025 0:00
49019;2500050448;6;2500050451;7;213;1;1,255813953;0,76744186;0;9;NULL;29/06/2025 10:18;MESERO;29/06/2025 0:00
49018;2500050448;5;2500050451;6;245;1;2,358139535;1,441085271;0;16,9;NULL;29/06/2025 10:18;MESERO;29/06/2025 0:00
49017;2500050448;4;2500050451;5;376;1;3,627906977;2,217054264;0;26;NULL;29/06/2025 10:18;MESERO;29/06/2025 0:00
49016;2500050448;3;2500050451;4;231;1;1,674418605;1,023255814;0;12;NULL;29/06/2025 10:18;MESERO;29/06/2025 0:00
49015;2500050448;2;2500050451;3;1466;2;5,023255814;3,069767442;0;36;NULL;29/06/2025 10:18;MESERO;29/06/2025 0:00
49014;2500050448;1;2500050451;2;213;2;2,511627907;1,534883721;0;18;NULL;29/06/2025 10:18;MESERO;29/06/2025 0:00
49013;2500050451;1;2500050448;12;1495;1;6,962790698;4,25503876;0;49,9;NULL;29/06/2025 9:20;MESERO;29/06/2025 0:00
49012;2500050411;5;2500050430;10;358;1;0,837209302;0,511627907;0;6;NULL;28/06/2025 21:28;MESERO;28/06/2025 0:00
49011;2500050356;1;2500050360;5;1498;1;15,20930233;9,294573643;0;109;NULL;28/06/2025 18:04;MESERO;28/06/2025 0:00
49010;2500050247;4;2500050246;5;1515;1;1,11627907;0,682170543;0;8;NULL;28/06/2025 13:55;MESERO;28/06/2025 0:00
49009;2500050247;3;2500050246;4;1898;1;3,474418605;2,123255814;0;24,9;NULL;28/06/2025 13:55;MESERO;28/06/2025 0:00
49008;2500050247;2;2500050246;3;2141;1;4,869767442;2,975968992;0;34,9;NULL;28/06/2025 13:55;MESERO;28/06/2025 0:00
49007;2500050247;1;2500050246;2;2153;1;4,172093023;2,549612403;0;29,9;NULL;28/06/2025 13:55;MESERO;28/06/2025 0:00
49006;2500050206;2;2500050207;6;103;1;1,255813953;0,76744186;0;9;NULL;28/06/2025 11:57;MESERO;28/06/2025 0:00
49005;2500050206;1;2500050207;5;1731;1;1,395348837;0,852713178;0;10;NULL;28/06/2025 11:57;MESERO;28/06/2025 0:00
49004;2500050184;3;2500050201;4;245;1;2,358139535;1,441085271;0;16,9;NULL;28/06/2025 11:26;MESERO;28/06/2025 0:00
49003;2500050179;3;2500050191;4;452;1;1,11627907;0,682170543;0;8;NULL;28/06/2025 10:56;MESERO;28/06/2025 0:00
49002;2500050179;2;2500050191;3;121;1;3,474418605;2,123255814;0;24,9;NULL;28/06/2025 10:56;MESERO;28/06/2025 0:00
49001;2500050176;3;2500050186;4;121;1;3,474418605;2,123255814;0;24,9;NULL;28/06/2025 10:38;MESERO;28/06/2025 0:00
49000;2500050061;7;2500050121;8;376;1;3,627906977;2,217054264;0;26;NULL;27/06/2025 19:44;MESERO;27/06/2025 0:00
48999;2500050065;1;2500050070;2;1774;1;2,358139535;1,441085271;0;16,9;NULL;27/06/2025 18:13;MESERO;27/06/2025 0:00
48998;2500049851;8;2500049874;9;1650;2;2,511627907;1,534883721;0;18;NULL;27/06/2025 10:31;MESERO;27/06/2025 0:00
48997;2500049851;7;2500049874;8;262;1;3,627906977;2,217054264;0;26;NULL;27/06/2025 10:31;MESERO;27/06/2025 0:00
48996;2500049851;6;2500049874;7;213;1;1,255813953;0,76744186;0;9;NULL;27/06/2025 10:31;MESERO;27/06/2025 0:00
48995;2500049851;5;2500049874;6;198;1;2,358139535;1,441085271;0;16,9;NULL;27/06/2025 10:31;MESERO;27/06/2025 0:00
48994;2500049851;4;2500049874;5;1650;1;1,255813953;0,76744186;0;9;NULL;27/06/2025 10:31;MESERO;27/06/2025 0:00
48993;2500049851;3;2500049874;4;1966;1;2,358139535;1,441085271;0;16,9;NULL;27/06/2025 10:31;MESERO;27/06/2025 0:00
48992;2500049851;2;2500049874;3;1897;1;2,776744186;1,696899225;0;19,9;NULL;27/06/2025 10:31;MESERO;27/06/2025 0:00
48991;2500049851;1;2500049874;2;2298;1;4,03255814;2,464341085;0;28,9;NULL;27/06/2025 10:31;MESERO;27/06/2025 0:00
48990;2500049722;8;2500049756;9;2166;1;2,218604651;1,355813953;0;15,9;NULL;26/06/2025 19:05;MESERO;26/06/2025 0:00
48989;2500049722;4;2500049756;5;181;1;2,23255814;1,364341085;0;16;NULL;26/06/2025 19:05;MESERO;26/06/2025 0:00
48988;2500049722;3;2500049756;4;495;1;2,23255814;1,364341085;0;16;NULL;26/06/2025 19:05;MESERO;26/06/2025 0:00
48987;2500049722;2;2500049756;3;2491;1;2,079069767;1,270542636;0;14,9;NULL;26/06/2025 19:05;MESERO;26/06/2025 0:00
48986;2500049722;1;2500049756;2;261;1;3,348837209;2,046511628;0;24;NULL;26/06/2025 19:05;MESERO;26/06/2025 0:00
48985;2500049736;4;2500049745;8;1731;1;1,395348837;0,852713178;0;10;NULL;26/06/2025 18:54;MESERO;26/06/2025 0:00
48984;2500049736;3;2500049745;7;1969;1;1,255813953;0,76744186;0;9;NULL;26/06/2025 18:54;MESERO;26/06/2025 0:00
48983;2500049736;2;2500049745;6;2299;1;3,069767442;1,875968992;0;22;NULL;26/06/2025 18:54;MESERO;26/06/2025 0:00
48982;2500049736;1;2500049745;5;1466;1;2,511627907;1,534883721;0;18;NULL;26/06/2025 18:54;MESERO;26/06/2025 0:00
48981;2500049711;5;2500049742;6;1468;1;1,674418605;1,023255814;0;12;NULL;26/06/2025 18:36;MESERO;26/06/2025 0:00
48980;2500049711;2;2500049742;3;142;1;1,395348837;0,852713178;0;10;NULL;26/06/2025 18:36;MESERO;26/06/2025 0:00
48979;2500049672;3;2500049722;8;2166;1;2,218604651;1,355813953;0;15,9;NULL;26/06/2025 17:57;MESERO;26/06/2025 0:00
48978;2500049684;1;2500049695;2;209;1;1,11627907;0,682170543;0;8;NULL;26/06/2025 16:51;MESERO;26/06/2025 0:00
48977;2500049324;2;2500049344;3;2506;1;3,753488372;2,29379845;0;26,9;NULL;25/06/2025 14:35;MESERO;25/06/2025 0:00
48976;2500049247;4;2500049266;5;1946;1;3,474418605;2,123255814;0;24,9;NULL;25/06/2025 11:01;MESERO;25/06/2025 0:00
48975;2500049247;3;2500049266;4;1947;1;3,474418605;2,123255814;0;24,9;NULL;25/06/2025 11:01;MESERO;25/06/2025 0:00
48974;2500049247;2;2500049266;3;1948;1;3,474418605;2,123255814;0;24,9;NULL;25/06/2025 11:01;MESERO;25/06/2025 0:00
48973;2500049223;3;2500049243;4;1949;1;3,474418605;2,123255814;0;24,9;NULL;25/06/2025 9:58;MESERO;25/06/2025 0:00
48972;2500049135;2;2500049129;3;2715;1;3,055813953;1,86744186;0;21,9;NULL;24/06/2025 17:59;MESERO;24/06/2025 0:00
48971;2500049129;1;2500049135;2;2715;1;3,055813953;1,86744186;0;21,9;NULL;24/06/2025 17:58;MESERO;24/06/2025 0:00
48970;2500049079;3;2500049096;6;1512;1;1,11627907;0,682170543;0;8;NULL;24/06/2025 16:28;MESERO;24/06/2025 0:00
48969;2500049079;1;2500049096;2;2715;1;3,055813953;1,86744186;0;21,9;NULL;24/06/2025 16:28;MESERO;24/06/2025 0:00
48968;2500049066;4;2500049091;5;566;1;6,962790698;4,25503876;0;49,9;NULL;24/06/2025 16:15;MESERO;24/06/2025 0:00
48967;2500049060;2;2500049072;3;2723;1;2,776744186;1,696899225;0;19,9;NULL;24/06/2025 15:40;MESERO;24/06/2025 0:00
48966;2500048891;4;2500048899;5;199;1;2,358139535;1,441085271;0;16,9;NULL;23/06/2025 21:05;MESERO;23/06/2025 0:00
48965;2500048692;5;2500048698;6;544;1;3,488372093;2,131782946;0;25;NULL;23/06/2025 12:10;MESERO;23/06/2025 0:00
48964;2500048692;4;2500048698;5;468;1;4,172093023;2,549612403;0;29,9;NULL;23/06/2025 12:10;MESERO;23/06/2025 0:00
48963;2500048692;3;2500048698;4;215;1;1,255813953;0,76744186;0;9;NULL;23/06/2025 12:10;MESERO;23/06/2025 0:00
48962;2500048692;2;2500048698;3;208;1;1,255813953;0,76744186;0;9;NULL;23/06/2025 12:10;MESERO;23/06/2025 0:00
48961;2500048692;1;2500048698;2;1466;2;5,023255814;3,069767442;0;36;NULL;23/06/2025 12:10;MESERO;23/06/2025 0:00
48960;2500048587;8;2500048599;18;1268;1;2,093023256;1,279069767;0;15;NULL;22/06/2025 20:31;MESERO;22/06/2025 0:00
48959;2500048424;5;2500048425;8;1969;1;1,255813953;0,76744186;0;9;NULL;22/06/2025 15:27;MESERO;22/06/2025 0:00
48958;2500048424;4;2500048425;7;208;1;1,255813953;0,76744186;0;9;NULL;22/06/2025 15:27;MESERO;22/06/2025 0:00
48957;2500048424;3;2500048425;6;1842;1;3,474418605;2,123255814;0;24,9;NULL;22/06/2025 15:27;MESERO;22/06/2025 0:00
48956;2500048424;2;2500048425;5;295;1;0,404651163;0,247286822;0;2,9;NULL;22/06/2025 15:27;MESERO;22/06/2025 0:00
48955;2500048424;1;2500048425;4;245;1;2,358139535;1,441085271;0;16,9;NULL;22/06/2025 15:27;MESERO;22/06/2025 0:00
48954;2500048363;3;2500048370;4;223;1;1,674418605;1,023255814;0;12;NULL;22/06/2025 11:46;MESERO;22/06/2025 0:00
48953;2500048363;2;2500048370;3;494;1;3,055813953;1,86744186;0;21,9;NULL;22/06/2025 11:46;MESERO;22/06/2025 0:00
48952;2500048363;1;2500048370;2;1897;1;2,776744186;1,696899225;0;19,9;NULL;22/06/2025 11:46;MESERO;22/06/2025 0:00
48951;2500048274;3;2500045186;7;2902;1;5,755813953;3,51744186;0;41,25;NULL;21/06/2025 22:32;MSOSA;21/06/2025 0:00
48950;2500048274;2;2500045186;6;2424;1;1,768604651;1,080813953;0;12,675;NULL;21/06/2025 22:32;MSOSA;21/06/2025 0:00
48949;2500048321;4;2500048324;8;358;1;0,837209302;0,511627907;0;6;NULL;21/06/2025 21:26;MESERO;21/06/2025 0:00
48948;2500048241;11;2500048265;12;208;3;3,76744186;2,302325581;0;27;NULL;21/06/2025 18:37;MESERO;21/06/2025 0:00
48947;2500048241;10;2500048265;11;262;1;3,627906977;2,217054264;0;26;NULL;21/06/2025 18:37;MESERO;21/06/2025 0:00
48946;2500048241;9;2500048265;10;2299;1;3,069767442;1,875968992;0;22;NULL;21/06/2025 18:37;MESERO;21/06/2025 0:00
48945;2500048241;8;2500048265;9;370;1;2,358139535;1,441085271;0;16,9;NULL;21/06/2025 18:37;MESERO;21/06/2025 0:00
48944;2500048241;7;2500048265;8;104;1;1,11627907;0,682170543;0;8;NULL;21/06/2025 18:37;MESERO;21/06/2025 0:00
48943;2500048241;6;2500048265;7;2418;1;2,358139535;1,441085271;0;16,9;NULL;21/06/2025 18:37;MESERO;21/06/2025 0:00
48942;2500048241;5;2500048265;6;488;1;2,358139535;1,441085271;0;16,9;NULL;21/06/2025 18:37;MESERO;21/06/2025 0:00
48941;2500048241;4;2500048265;5;232;1;2,358139535;1,441085271;0;16,9;NULL;21/06/2025 18:37;MESERO;21/06/2025 0:00
48940;2500048241;3;2500048265;4;1842;2;6,948837209;4,246511628;0;49,8;NULL;21/06/2025 18:37;MESERO;21/06/2025 0:00
48939;2500048241;2;2500048265;3;452;1;1,11627907;0,682170543;0;8;NULL;21/06/2025 18:37;MESERO;21/06/2025 0:00
48938;2500048241;1;2500048265;2;1468;7;11,72093023;7,162790698;0;84;NULL;21/06/2025 18:37;MESERO;21/06/2025 0:00
48937;2500048220;1;2500048219;9;2137;1;3,474418605;2,123255814;0;24,9;NULL;21/06/2025 17:28;MESERO;21/06/2025 0:00
48936;2500048223;3;2500048228;4;1466;1;2,511627907;1,534883721;0;18;NULL;21/06/2025 17:09;MESERO;21/06/2025 0:00
48935;2500048163;5;2500048182;6;2723;1;2,776744186;1,696899225;0;19,9;NULL;21/06/2025 15:28;MESERO;21/06/2025 0:00
48934;2500048163;4;2500048182;5;94;1;2,358139535;1,441085271;0;16,9;NULL;21/06/2025 15:28;MESERO;21/06/2025 0:00
