tDocumento;tItem;tCodigoPedido;tCodigoProducto;nPrecioNeto;nPrecioImpuesto1;nPrecioImpuesto2;nPrecioImpuesto3;nPrecioVenta;nPrecioOficial;nRecargo;nDescuento;nCantidad;nImpuesto1;nImpuesto2;nImpuesto3;nVenta;tGuia;nDescuentoNeto;nLey1;tAplicaExoneracion;tAplicaInafectacion;tDocumentoAnticipo
T00014000000024;1;1700005974;206;5,93220339;1,06779661;0;0;7;7;0;0;1;1,06779661;0;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000023;2;1700005972;96;10,16949153;1,830508475;0;0;12;12;0;0;1;1,830508475;0;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000023;1;1700005972;93;10,16949153;1,830508475;0;0;12;12;0;0;1;1,830508475;0;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000022;11;1700005937;217;6,779661017;1,220338983;0;0;8;8;0;0;1;1,220338983;0;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000022;10;1700005937;210;6,779661017;1,220338983;0;0;8;8;0;0;1;1,220338983;0;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000022;9;1700005937;208;5,93220339;1,06779661;0;0;7;7;0;0;1;1,06779661;0;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000022;8;1700005937;95;10,16949153;1,830508475;0;0;12;12;0;0;1;1,830508475;0;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000022;7;1700005937;103;5,93220339;1,06779661;0;0;7;7;0;0;1;1,06779661;0;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000022;6;1700005937;206;5,93220339;1,06779661;0;0;7;7;0;0;1;1,06779661;0;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000022;5;1700005937;260;10,16949153;1,830508475;0;0;12;12;0;0;1;1,830508475;0;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000022;4;1700005937;104;3,389830508;0,610169492;0;0;4;4;0;0;1;0,610169492;0;0;4;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000022;3;1700005937;93;10,16949153;1,830508475;0;0;12;12;0;0;1;1,830508475;0;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000022;2;1700005937;148;4,237288136;0,762711864;0;0;5;5;0;0;1;0,762711864;0;0;5;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000022;1;1700005937;208;5,93220339;1,06779661;0;0;7;7;0;0;1;1,06779661;0;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000021;8;1700005945;96;10,16949153;1,830508475;0;0;12;12;0;0;1;1,830508475;0;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000021;7;1700005945;96;10,16949153;1,830508475;0;0;12;12;0;0;1;1,830508475;0;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000021;6;1700005945;103;5,93220339;1,06779661;0;0;7;7;0;0;1;1,06779661;0;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000021;3;1700005945;93;10,16949153;1,830508475;0;0;12;12;0;0;1;1,830508475;0;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000021;2;1700005945;232;10,16949153;1,830508475;0;0;12;12;0;0;1;1,830508475;0;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000021;1;1700005945;199;7,627118644;1,372881356;0;0;9;9;0;0;2;2,745762712;0;0;18;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000020;6;1700005945;103;5,93220339;1,06779661;0;0;7;7;0;0;1;1,06779661;0;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000020;5;1700005945;206;5,93220339;1,06779661;0;0;7;7;0;0;1;1,06779661;0;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000020;4;1700005945;206;5,93220339;1,06779661;0;0;7;7;0;0;1;1,06779661;0;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000020;3;1700005945;93;10,16949153;1,830508475;0;0;12;12;0;0;1;1,830508475;0;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000020;2;1700005945;232;10,16949153;1,830508475;0;0;12;12;0;0;1;1,830508475;0;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000020;1;1700005945;199;7,627118644;1,372881356;0;0;9;9;0;0;2;2,745762712;0;0;18;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000019;2;1700005939;100;7,627118644;1,372881356;0;0;9;9;0;0;1;1,372881356;0;0;9;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000019;1;1700005939;93;10,16949153;1,830508475;0;0;12;12;0;0;1;1,830508475;0;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000018;8;1700005917;260;10,16949153;1,830508475;0;0;12;12;0;0;1;1,830508475;0;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000018;7;1700005917;104;3,389830508;0,610169492;0;0;4;4;0;0;1;0,610169492;0;0;4;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000018;6;1700005917;93;10,16949153;1,830508475;0;0;12;12;0;0;1;1,830508475;0;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000018;5;1700005917;224;5,93220339;1,06779661;0;0;7;7;0;0;1;1,06779661;0;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000018;4;1700005917;210;6,779661017;1,220338983;0;0;8;8;0;0;1;1,220338983;0;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000018;3;1700005917;211;6,779661017;1,220338983;0;0;8;8;0;0;1;1,220338983;0;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000018;2;1700005917;212;8,474576271;1,525423729;0;0;10;10;0;0;2;3,050847458;0;0;20;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000018;1;1700005917;217;6,779661017;1,220338983;0;0;8;8;0;0;1;1,220338983;0;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000017;4;1700005919;233;10,16949153;1,830508475;0;0;12;12;0;0;1;1,830508475;0;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000017;3;1700005919;199;7,627118644;1,372881356;0;0;9;9;0;0;1;1,372881356;0;0;9;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000017;2;1700005919;198;7,627118644;1,372881356;0;0;9;9;0;0;1;1,372881356;0;0;9;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000017;1;1700005919;232;10,16949153;1,830508475;0;0;12;12;0;0;2;3,661016949;0;0;24;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000016;4;1700005912;215;6,779661017;1,220338983;0;0;8;8;0;0;1;1,220338983;0;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000016;3;1700005912;209;5,93220339;1,06779661;0;0;7;7;0;0;1;1,06779661;0;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000016;2;1700005912;208;5,93220339;1,06779661;0;0;7;7;0;0;1;1,06779661;0;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000016;1;1700005912;93;10,16949153;1,830508475;0;0;12;12;0;0;1;1,830508475;0;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000015;4;1700005927;145;3,389830508;0,610169492;0;0;4;4;0;0;1;0,610169492;0;0;4;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000015;3;1700005927;145;3,389830508;0,610169492;0;0;4;4;0;0;1;0,610169492;0;0;4;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000015;2;1700005927;103;5,93220339;1,06779661;0;0;7;7;0;0;1;1,06779661;0;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000015;1;1700005927;103;5,93220339;1,06779661;0;0;7;7;0;0;1;1,06779661;0;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000014;3;1700005926;232;10,16949153;1,830508475;0;0;12;12;0;0;1;1,830508475;0;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000014;2;1700005926;251;3,389830508;0,610169492;0;0;4;4;0;0;3;1,830508475;0;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000014;1;1700005926;229;38,13559322;6,86440678;0;0;45;45;0;0;1;6,86440678;0;0;45;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000013;1;1700005922;54;21,18644068;3,813559322;0;0;25;25;0;0;1;3,813559322;0;0;25;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000012;10;1700005874;233;10,16949153;1,830508475;0;0;12;12;0;0;1;1,830508475;0;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000012;9;1700005874;100;7,627118644;1,372881356;0;0;9;9;0;0;1;1,372881356;0;0;9;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000012;8;1700005874;198;7,627118644;1,372881356;0;0;9;9;0;0;1;1,372881356;0;0;9;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000012;7;1700005874;103;5,93220339;1,06779661;0;0;7;7;0;0;1;1,06779661;0;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000012;6;1700005874;148;4,237288136;0,762711864;0;0;5;5;0;0;1;0,762711864;0;0;5;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000012;5;1700005874;93;10,16949153;1,830508475;0;0;12;12;0;0;1;1,830508475;0;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000012;4;1700005874;210;6,779661017;1,220338983;0;0;8;8;0;0;1;1,220338983;0;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000012;3;1700005874;265;5,084745763;0,915254237;0;0;6;6;0;0;1;0,915254237;0;0;6;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000012;2;1700005874;208;5,93220339;1,06779661;0;0;7;7;0;0;3;3,203389831;0;0;21;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000012;1;1700005874;222;12,71186441;2,288135593;0;0;15;15;0;0;1;2,288135593;0;0;15;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000011;6;1700005902;233;10,16949153;1,830508475;0;0;12;12;0;0;1;1,830508475;0;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000011;5;1700005902;103;5,93220339;1,06779661;0;0;7;7;0;0;1;1,06779661;0;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000011;4;1700005902;208;5,93220339;1,06779661;0;0;7;7;0;0;1;1,06779661;0;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000011;3;1700005902;208;5,93220339;1,06779661;0;0;7;7;0;0;1;1,06779661;0;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000011;2;1700005902;199;7,627118644;1,372881356;0;0;9;9;0;0;1;1,372881356;0;0;9;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000011;1;1700005902;93;10,16949153;1,830508475;0;0;12;12;0;0;1;1,830508475;0;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000010;3;1700005908;222;12,71186441;2,288135593;0;0;15;15;0;0;1;2,288135593;0;0;15;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000010;2;1700005908;198;7,627118644;1,372881356;0;0;9;9;0;0;1;1,372881356;0;0;9;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000010;1;1700005908;252;3,389830508;0,610169492;0;0;4;4;0;0;2;1,220338983;0;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000009;1;1700005906;93;10,16949153;1,830508475;0;0;12;12;0;0;1;1,830508475;0;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000008;1;1700005904;121;21,18644068;3,813559322;0;0;25;25;0;0;1;3,813559322;0;0;25;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000007;2;1700005899;130;21,18644068;3,813559322;0;0;25;25;0;0;1;3,813559322;0;0;25;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000006;7;1700005877;96;10,16949153;1,830508475;0;0;12;12;0;0;1;1,830508475;0;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000006;6;1700005877;215;6,779661017;1,220338983;0;0;8;8;0;0;1;1,220338983;0;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000006;5;1700005877;260;10,16949153;1,830508475;0;0;12;12;0;0;1;1,830508475;0;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000006;4;1700005877;219;12,71186441;2,288135593;0;0;15;15;0;0;1;2,288135593;0;0;15;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000006;3;1700005877;261;15,25423729;2,745762712;0;0;18;18;0;0;1;2,745762712;0;0;18;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000006;2;1700005877;246;11,86440678;2,13559322;0;0;14;14;0;0;1;2,13559322;0;0;14;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000006;1;1700005877;96;10,16949153;1,830508475;0;0;12;12;0;0;1;1,830508475;0;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000005;1;1700005885;93;10,16949153;1,830508475;0;0;12;12;0;0;1;1,830508475;0;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000004;1;1700005872;104;3,389830508;0,610169492;0;0;4;4;0;0;1;0,610169492;0;0;4;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000003;3;1700005871;199;7,627118644;1,372881356;0;0;9;9;0;0;1;1,372881356;0;0;9;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000003;2;1700005871;100;7,627118644;1,372881356;0;0;9;9;0;0;1;1,372881356;0;0;9;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000003;1;1700005871;234;63,55932203;11,44067797;0;0;75;75;0;0;1;11,44067797;0;0;75;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000002;7;1700005861;148;4,237288136;0,762711864;0;0;5;5;0;0;1;0,762711864;0;0;5;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000002;6;1700005861;217;6,779661017;1,220338983;0;0;8;8;0;0;1;1,220338983;0;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000002;5;1700005861;209;5,93220339;1,06779661;0;0;7;7;0;0;1;1,06779661;0;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000002;4;1700005861;254;7,627118644;1,372881356;0;0;9;9;0;0;1;1,372881356;0;0;9;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000002;3;1700005861;199;7,627118644;1,372881356;0;0;9;9;0;0;1;1,372881356;0;0;9;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000002;2;1700005861;148;4,237288136;0,762711864;0;0;5;5;0;0;2;1,525423729;0;0;10;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000002;1;1700005861;93;10,16949153;1,830508475;0;0;12;12;0;0;1;1,830508475;0;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000001;4;1700005527;198;7,627118644;1,372881356;0;0;9;9;0;0;1;1,372881356;0;0;9;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000001;3;1700005527;232;10,16949153;1,830508475;0;0;12;12;0;0;1;1,830508475;0;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000001;2;1700005527;148;4,237288136;0,762711864;0;0;5;5;0;0;2;1,525423729;0;0;10;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000001;1;1700005527;96;10,16949153;1,830508475;0;0;12;12;0;0;1;1,830508475;0;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086406;2;1800055168;104;2,34375;0,421875;0,234375;0;3;4;0;1;1;0,421875;0,234375;0;3;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086406;1;1800055168;260;7,03125;1,265625;0,703125;0;9;12;0;3;1;1,265625;0,703125;0;9;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086405;1;1800055056;251;2,34375;0,421875;0,234375;0;3;4;0;1;1;0,421875;0,234375;0;3;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086404;4;1800055139;210;6,25;1,125;0,625;0;8;8;0;0;1;1,125;0,625;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086404;3;1800055139;216;6,25;1,125;0,625;0;8;8;0;0;1;1,125;0,625;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086404;2;1800055139;233;9,375;1,6875;0,9375;0;12;12;0;0;2;3,375;1,875;0;24;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086404;1;1800055139;177;10,9375;1,96875;1,09375;0;14;14;0;0;1;1,96875;1,09375;0;14;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086403;11;1800055142;398;6,25;1,125;0,625;0;8;8;0;0;1;1,125;0,625;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086403;10;1800055142;199;7,8125;1,40625;0,78125;0;10;10;0;0;1;1,40625;0,78125;0;10;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086403;9;1800055142;198;7,8125;1,40625;0,78125;0;10;10;0;0;1;1,40625;0,78125;0;10;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086403;8;1800055142;284;14,0625;2,53125;1,40625;0;18;18;0;0;1;2,53125;1,40625;0;18;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086403;7;1800055142;245;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086403;6;1800055142;307;15,625;2,8125;1,5625;0;20;20;0;0;1;2,8125;1,5625;0;20;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086403;5;1800055142;223;7,8125;1,40625;0,78125;0;10;10;0;0;1;1,40625;0,78125;0;10;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086403;4;1800055142;213;6,25;1,125;0,625;0;8;8;0;0;1;1,125;0,625;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086403;3;1800055142;215;6,25;1,125;0,625;0;8;8;0;0;1;1,125;0,625;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086403;2;1800055142;210;6,25;1,125;0,625;0;8;8;0;0;1;1,125;0,625;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086403;1;1800055142;208;5,46875;0,984375;0,546875;0;7;7;0;0;1;0,984375;0,546875;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086402;4;1800055166;148;4,6875;0,84375;0,46875;0;6;6;0;0;1;0,84375;0,46875;0;6;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086402;3;1800055166;100;7,8125;1,40625;0,78125;0;10;10;0;0;1;1,40625;0,78125;0;10;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086402;2;1800055166;199;7,8125;1,40625;0,78125;0;10;10;0;0;1;1,40625;0,78125;0;10;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086402;1;1800055166;370;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086401;11;1800055142;216;6,25;1,125;0,625;0;8;8;0;0;1;1,125;0,625;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086401;10;1800055142;199;7,8125;1,40625;0,78125;0;10;10;0;0;1;1,40625;0,78125;0;10;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086401;9;1800055142;198;7,8125;1,40625;0,78125;0;10;10;0;0;1;1,40625;0,78125;0;10;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086401;8;1800055142;284;14,0625;2,53125;1,40625;0;18;18;0;0;1;2,53125;1,40625;0;18;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086401;7;1800055142;245;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086401;6;1800055142;307;15,625;2,8125;1,5625;0;20;20;0;0;1;2,8125;1,5625;0;20;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086401;5;1800055142;223;7,8125;1,40625;0,78125;0;10;10;0;0;1;1,40625;0,78125;0;10;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086401;4;1800055142;213;6,25;1,125;0,625;0;8;8;0;0;1;1,125;0,625;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086401;3;1800055142;215;6,25;1,125;0,625;0;8;8;0;0;1;1,125;0,625;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086401;2;1800055142;210;6,25;1,125;0,625;0;8;8;0;0;1;1,125;0,625;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086401;1;1800055142;208;5,46875;0,984375;0,546875;0;7;7;0;0;1;0,984375;0,546875;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086400;6;1800055163;282;7,8125;1,40625;0,78125;0;10;10;0;0;1;1,40625;0,78125;0;10;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086400;5;1800055163;199;7,8125;1,40625;0,78125;0;10;10;0;0;1;1,40625;0,78125;0;10;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086400;4;1800055163;232;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086400;3;1800055163;260;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086400;2;1800055163;216;6,25;1,125;0,625;0;8;8;0;0;1;1,125;0,625;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086400;1;1800055163;215;6,25;1,125;0,625;0;8;8;0;0;1;1,125;0,625;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086399;9;1800055145;254;7,8125;1,40625;0,78125;0;10;10;0;0;1;1,40625;0,78125;0;10;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086399;8;1800055145;305;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086399;7;1800055145;217;6,25;1,125;0,625;0;8;8;0;0;1;1,125;0,625;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086399;6;1800055145;216;6,25;1,125;0,625;0;8;8;0;0;1;1,125;0,625;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086399;5;1800055145;223;7,8125;1,40625;0,78125;0;10;10;0;0;1;1,40625;0,78125;0;10;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086399;4;1800055145;245;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086399;3;1800055145;186;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086399;2;1800055145;215;6,25;1,125;0,625;0;8;8;0;0;1;1,125;0,625;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086399;1;1800055145;356;14,0625;2,53125;1,40625;0;18;18;0;0;1;2,53125;1,40625;0;18;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086398;1;1800055167;93;10,9375;1,96875;1,09375;0;14;14;0;0;1;1,96875;1,09375;0;14;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086397;9;1800055152;103;5,46875;0,984375;0,546875;0;7;7;0;0;1;0,984375;0,546875;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086397;8;1800055152;217;6,25;1,125;0,625;0;8;8;0;0;1;1,125;0,625;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086397;7;1800055152;265;6,25;1,125;0,625;0;8;8;0;0;1;1,125;0,625;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086397;6;1800055152;401;10,9375;1,96875;1,09375;0;14;14;0;0;1;1,96875;1,09375;0;14;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086397;5;1800055152;93;10,9375;1,96875;1,09375;0;14;14;0;0;1;1,96875;1,09375;0;14;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086397;4;1800055152;307;15,625;2,8125;1,5625;0;20;20;0;0;1;2,8125;1,5625;0;20;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086397;3;1800055152;233;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086397;2;1800055152;305;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086397;1;1800055152;177;10,9375;1,96875;1,09375;0;14;14;0;0;1;1,96875;1,09375;0;14;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086396;2;1800055158;93;10,9375;1,96875;1,09375;0;14;14;0;0;1;1,96875;1,09375;0;14;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086396;1;1800055158;233;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086395;2;1800055165;103;5,46875;0,984375;0,546875;0;7;7;0;0;1;0,984375;0,546875;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086395;1;1800055165;406;19,53125;3,515625;1,953125;0;25;25;0;0;1;3,515625;1,953125;0;25;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086394;7;1800055141;344;17,1875;3,09375;1,71875;0;22;22;0;0;1;3,09375;1,71875;0;22;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086394;6;1800055141;148;4,6875;0,84375;0,46875;0;6;6;0;0;1;0,84375;0,46875;0;6;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086394;5;1800055141;100;7,8125;1,40625;0,78125;0;10;10;0;0;1;1,40625;0,78125;0;10;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086394;4;1800055141;216;6,25;1,125;0,625;0;8;8;0;0;1;1,125;0,625;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086394;3;1800055141;210;6,25;1,125;0,625;0;8;8;0;0;1;1,125;0,625;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086394;2;1800055141;375;6,25;1,125;0,625;0;8;8;0;0;1;1,125;0,625;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086394;1;1800055141;186;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086393;1;1800055164;86;54,6875;9,84375;5,46875;0;70;70;0;0;1;9,84375;5,46875;0;70;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086392;1;1800055153;288;10,9375;1,96875;1,09375;0;14;14;0;0;1;1,96875;1,09375;0;14;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086391;1;1800055159;261;14,0625;2,53125;1,40625;0;18;18;0;0;1;2,53125;1,40625;0;18;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086390;5;1800055146;282;7,8125;1,40625;0,78125;0;10;10;0;0;1;1,40625;0,78125;0;10;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086390;4;1800055146;97;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086390;3;1800055146;96;14,84375;2,671875;1,484375;0;19;19;0;0;1;2,671875;1,484375;0;19;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086390;2;1800055146;213;6,25;1,125;0,625;0;8;8;0;0;2;2,25;1,25;0;16;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086390;1;1800055146;218;6,25;1,125;0,625;0;8;8;0;0;1;1,125;0,625;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00013000086389;1;1800055162;204;5,46875;0,984375;0,546875;0;7;7;0;0;1;0,984375;0,546875;0;7;NULL;NULL;NULL;NULL;NULL;NULL
