tCodigoPedido;tItem;tItemCombo;tProducto;tProductoCombo;nCantidad;tCodigoGrupo;tCodigoSubGrupo;nPrecioNeto;nImpuesto1;nImpuesto2;nImpuesto3;nVenta;nInsumo;nGasto;nManoObra;lImprimeArea;lImprime;nOrden;tObservacion;lCorte;lAtendidoC;fAtendidoC;tUsuarioAtendio
2500040767;2;1;1897;2299;1;14;1410;17,05426357;3,069767442;1,875968992;0;22;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040754;1;2;1980;2424;2;17;1702;13,10077519;4,71627907;2,882170543;0;16,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500040754;1;1;1980;2418;2;17;1702;13,10077519;4,71627907;2,882170543;0;16,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500040741;1;2;1980;2424;2;17;1702;13,10077519;4,71627907;2,882170543;0;16,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500040741;1;1;1980;2418;2;17;1702;13,10077519;4,71627907;2,882170543;0;16,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500040657;1;2;2696;2157;1;17;1704;7,674418605;1,381395349;0,844186047;0;9,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500040657;1;1;2696;2326;1;14;1407;23,17829457;4,172093023;2,549612403;0;29,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500040656;1;6;2779;2334;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040656;1;5;2779;2334;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040656;1;4;2779;2334;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040656;1;3;2779;2152;1;14;1407;23,17829457;4,172093023;2,549612403;0;29,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040656;1;2;2779;2152;1;14;1407;23,17829457;4,172093023;2,549612403;0;29,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040656;1;1;2779;2152;1;14;1407;23,17829457;4,172093023;2,549612403;0;29,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040618;1;2;2778;2334;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040618;1;1;2778;2436;1;14;1412;23,17829457;4,172093023;2,549612403;0;29,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040599;1;4;1898;1915;1;14;1412;19,30232558;3,474418605;2,123255814;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040599;1;3;1898;1915;1;14;1412;19,30232558;3,474418605;2,123255814;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040599;1;2;1898;1837;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040599;1;1;1898;213;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040598;1;2;2780;2785;1;19;1902;23,17829457;4,172093023;2,549612403;0;29,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040598;1;1;2780;2334;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;AL T SIN AZUCAR;NULL;NULL;NULL;NULL
2500040597;1;2;1898;344;1;14;1412;23,95348837;4,311627907;2,634883721;0;30,9;0;0;0;1;1;1;POLLO A LA PIMIENTA;NULL;NULL;NULL;NULL
2500040597;1;1;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;ENDULCORANTE HELADA;NULL;NULL;NULL;NULL
2500040594;1;2;1898;344;1;14;1412;23,95348837;4,311627907;2,634883721;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040594;1;1;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NO AZUCAR NO HIELO;NULL;NULL;NULL;NULL
2500040593;1;2;2778;2334;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;SA;NULL;NULL;NULL;NULL
2500040593;1;1;2778;2436;1;14;1412;23,17829457;4,172093023;2,549612403;0;29,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040592;2;2;1898;1967;1;14;1402;23,17829457;4,172093023;2,549612403;0;29,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040592;2;1;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040592;1;2;2778;2334;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;ALT;NULL;NULL;NULL;NULL
2500040592;1;1;2778;2436;1;14;1412;23,17829457;4,172093023;2,549612403;0;29,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040589;1;2;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;SIN MENTA EDULCORANTE;NULL;NULL;NULL;NULL
2500040589;1;1;1898;1920;1;14;1412;19,30232558;3,474418605;2,123255814;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040585;6;2;2779;2152;1;14;1407;23,17829457;4,172093023;2,549612403;0;29,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040585;6;1;2779;2334;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;ESTEVIA;NULL;NULL;NULL;NULL
2500040585;3;2;2780;2334;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040585;3;1;2780;2785;1;19;1902;23,17829457;4,172093023;2,549612403;0;29,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040585;1;2;2779;2152;1;14;1407;23,17829457;4,172093023;2,549612403;0;29,9;0;0;0;1;1;1;HOY MUSTAND QUIER SALSA;NULL;NULL;NULL;NULL
2500040585;1;1;2779;2334;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;EFULCORANTE;NULL;NULL;NULL;NULL
2500040583;1;2;2781;2786;1;14;1412;23,17829457;4,172093023;2,549612403;0;29,9;0;0;0;1;1;1;MESA;NULL;NULL;NULL;NULL
2500040583;1;1;2781;2334;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;SH;NULL;NULL;NULL;NULL
2500040581;1;2;2778;2436;1;14;1412;23,17829457;4,172093023;2,549612403;0;29,9;0;0;0;1;1;1;MESA;NULL;NULL;NULL;NULL
2500040581;1;1;2778;2334;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;SH;NULL;NULL;NULL;NULL
2500040571;1;2;2780;2785;1;19;1902;23,17829457;4,172093023;2,549612403;0;29,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040571;1;1;2780;2334;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040557;1;2;2307;143;1;14;1410;7,751937984;1,395348837;0,852713178;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040557;1;1;2307;2582;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040542;2;2;2779;2152;1;14;1407;23,17829457;4,172093023;2,549612403;0;29,9;0;0;0;1;1;1;MESA;NULL;NULL;NULL;NULL
2500040542;2;1;2779;2334;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040517;2;2;2775;2787;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040517;2;1;2775;2782;1;14;1410;17,75193798;3,195348837;1,952713178;0;22,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040516;3;2;2776;2175;1;14;1410;13,87596899;2,497674419;1,526356589;0;17,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040516;3;1;2776;2787;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040516;1;2;2775;2782;1;14;1410;17,75193798;3,195348837;1,952713178;0;22,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040516;1;1;2775;2787;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040506;1;2;2307;142;1;14;1410;7,751937984;1,395348837;0,852713178;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040506;1;1;2307;2582;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040495;1;2;2696;2157;1;17;1704;7,674418605;1,381395349;0,844186047;0;9,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500040495;1;1;2696;2326;1;14;1407;23,17829457;4,172093023;2,549612403;0;29,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500040452;2;2;2695;2157;1;17;1704;7,674418605;1,381395349;0,844186047;0;9,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500040452;2;1;2695;2178;1;14;1412;23,17829457;4,172093023;2,549612403;0;29,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500040405;1;2;1973;1272;1;11;1105;22,40310078;4,03255814;2,464341085;0;28,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500040405;1;1;1973;2412;1;17;1706;38,68217054;6,962790698;4,25503876;0;49,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500040366;1;2;2779;2152;1;14;1407;23,17829457;4,172093023;2,549612403;0;29,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040366;1;1;2779;2334;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;AL T;NULL;NULL;NULL;NULL
2500040348;2;2;2778;2334;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;HELADA NO HIELO;NULL;NULL;NULL;NULL
2500040348;2;1;2778;2436;1;14;1412;23,17829457;4,172093023;2,549612403;0;29,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040338;2;2;2696;2157;1;17;1704;7,674418605;1,381395349;0,844186047;0;9,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500040338;2;1;2696;2326;1;14;1407;23,17829457;4,172093023;2,549612403;0;29,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500040328;1;2;2779;2152;1;14;1407;23,17829457;4,172093023;2,549612403;0;29,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040328;1;1;2779;2334;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040320;1;2;2780;2785;1;19;1902;23,17829457;4,172093023;2,549612403;0;29,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040320;1;1;2780;2334;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040315;1;2;2778;2334;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040315;1;1;2778;2436;1;14;1412;23,17829457;4,172093023;2,549612403;0;29,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040313;2;6;2779;2334;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040313;2;5;2779;2334;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040313;2;4;2779;2334;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040313;2;3;2779;2152;1;14;1407;23,17829457;4,172093023;2,549612403;0;29,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040313;2;2;2779;2152;1;14;1407;23,17829457;4,172093023;2,549612403;0;29,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040313;2;1;2779;2152;1;14;1407;23,17829457;4,172093023;2,549612403;0;29,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040313;1;2;1898;1918;1;14;1412;19,30232558;3,474418605;2,123255814;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040313;1;1;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040305;1;2;2778;2334;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040305;1;1;2778;2436;1;14;1412;23,17829457;4,172093023;2,549612403;0;29,9;0;0;0;1;1;1;SIN CHOCLO Y SIN PIMIENTO;NULL;NULL;NULL;NULL
2500040301;1;2;2778;2334;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;EDULCORANTE;NULL;NULL;NULL;NULL
2500040301;1;1;2778;2436;1;14;1412;23,17829457;4,172093023;2,549612403;0;29,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040296;2;2;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040296;2;1;1898;344;1;14;1412;23,95348837;4,311627907;2,634883721;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040291;1;2;2779;2334;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040291;1;1;2779;2152;1;14;1407;23,17829457;4,172093023;2,549612403;0;29,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040290;1;2;2779;2334;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040290;1;1;2779;2152;1;14;1407;23,17829457;4,172093023;2,549612403;0;29,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040287;1;2;2778;2334;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040287;1;1;2778;2436;1;14;1412;23,17829457;4,172093023;2,549612403;0;29,9;0;0;0;1;1;1;SIN TOMATE SIN PALTA;NULL;NULL;NULL;NULL
2500040284;1;2;2779;2334;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040284;1;1;2779;2152;1;14;1407;23,17829457;4,172093023;2,549612403;0;29,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040276;1;2;2696;2485;1;14;1412;23,17829457;4,172093023;2,549612403;0;29,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500040276;1;1;2696;2157;1;17;1704;7,674418605;1,381395349;0,844186047;0;9,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500040274;2;2;1898;1919;1;14;1412;19,30232558;3,474418605;2,123255814;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040274;2;1;1898;213;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040274;1;2;2778;2334;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040274;1;1;2778;2436;1;14;1412;23,17829457;4,172093023;2,549612403;0;29,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040268;1;2;2696;2157;1;17;1704;7,674418605;1,381395349;0,844186047;0;9,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500040268;1;1;2696;2326;1;14;1407;23,17829457;4,172093023;2,549612403;0;29,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500040267;1;2;2695;2157;1;17;1704;7,674418605;1,381395349;0,844186047;0;9,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500040267;1;1;2695;2178;1;14;1412;23,17829457;4,172093023;2,549612403;0;29,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500040262;1;2;1973;1272;1;11;1105;22,40310078;4,03255814;2,464341085;0;28,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500040262;1;1;1973;2412;1;17;1706;38,68217054;6,962790698;4,25503876;0;49,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500040257;1;2;1980;2424;2;17;1702;13,10077519;4,71627907;2,882170543;0;16,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500040257;1;1;1980;2418;2;17;1702;13,10077519;4,71627907;2,882170543;0;16,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500040251;44;2;2776;2175;1;14;1410;13,87596899;2,497674419;1,526356589;0;17,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040251;44;1;2776;2787;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;HIERBA LUISA;NULL;NULL;NULL;NULL
2500040251;42;3;2776;2175;1;14;1410;13,87596899;2,497674419;1,526356589;0;17,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040251;42;2;2776;2642;1;12;1204;1,550387597;0,279069767;0,170542636;0;2;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040251;42;1;2776;2787;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;CAPUCHINO;NULL;NULL;NULL;NULL
2500040251;37;2;2776;2175;1;14;1410;13,87596899;2,497674419;1,526356589;0;17,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040251;37;1;2776;2787;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040251;32;2;2775;2782;1;14;1410;17,75193798;3,195348837;1,952713178;0;22,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040251;32;1;2775;2787;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040251;22;2;2775;2782;1;14;1410;17,75193798;3,195348837;1,952713178;0;22,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040251;22;1;2775;2787;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040251;17;2;2775;2782;1;14;1410;17,75193798;3,195348837;1,952713178;0;22,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040251;17;1;2775;2787;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040251;11;2;2776;2175;1;14;1410;13,87596899;2,497674419;1,526356589;0;17,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040251;11;1;2776;2787;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;SIN CAFFE;NULL;NULL;NULL;NULL
2500040247;1;2;2775;2641;1;12;1204;1,550387597;0,279069767;0,170542636;0;2;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040247;1;1;2775;2782;1;14;1410;17,75193798;3,195348837;1,952713178;0;22,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040229;1;2;2776;2787;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040229;1;1;2776;2175;1;14;1410;13,87596899;2,497674419;1,526356589;0;17,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040218;2;3;2774;2784;1;14;1410;16,97674419;3,055813953;1,86744186;0;21,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040218;2;2;2774;2642;1;12;1204;1,550387597;0,279069767;0,170542636;0;2;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040218;2;1;2774;2787;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040218;1;3;2775;2642;1;12;1204;1,550387597;0,279069767;0,170542636;0;2;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040218;1;2;2775;2782;1;14;1410;17,75193798;3,195348837;1,952713178;0;22,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040218;1;1;2775;2787;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040205;2;3;2775;2782;1;14;1410;17,75193798;3,195348837;1,952713178;0;22,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040205;2;2;2775;2643;1;12;1204;1,550387597;0,279069767;0,170542636;0;2;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040205;2;1;2775;2787;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040205;1;3;2776;2175;1;14;1410;13,87596899;2,497674419;1,526356589;0;17,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040205;1;2;2776;2642;1;12;1204;1,550387597;0,279069767;0,170542636;0;2;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040205;1;1;2776;2787;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040199;3;2;2775;2782;1;14;1410;17,75193798;3,195348837;1,952713178;0;22,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040199;3;1;2775;2787;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040196;2;2;2776;2175;1;14;1410;13,87596899;2,497674419;1,526356589;0;17,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040196;2;1;2776;2787;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;INFUSION HIERBA LUISA;NULL;NULL;NULL;NULL
2500040152;2;2;2696;2157;1;17;1704;7,674418605;1,381395349;0,844186047;0;9,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500040152;2;1;2696;2326;1;14;1407;23,17829457;4,172093023;2,549612403;0;29,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500040152;1;2;2695;2157;1;17;1704;7,674418605;1,381395349;0,844186047;0;9,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500040152;1;1;2695;2178;1;14;1412;23,17829457;4,172093023;2,549612403;0;29,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500040012;1;2;2778;2436;1;14;1412;23,17829457;4,172093023;2,549612403;0;29,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040012;1;1;2778;2334;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;2;SA;NULL;NULL;NULL;NULL
2500040003;1;2;2780;2785;1;19;1902;23,17829457;4,172093023;2,549612403;0;29,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500040003;1;1;2780;2334;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500039960;4;2;2779;2334;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500039960;4;1;2779;2152;1;14;1407;23,17829457;4,172093023;2,549612403;0;29,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500039937;1;8;2776;2642;1;12;1204;1,550387597;0,279069767;0,170542636;0;2;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500039937;1;7;2776;2642;1;12;1204;1,550387597;0,279069767;0,170542636;0;2;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500039937;1;6;2776;2175;1;14;1410;13,87596899;2,497674419;1,526356589;0;17,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500039937;1;4;2776;2787;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500039937;1;3;2776;2175;1;14;1410;13,87596899;2,497674419;1,526356589;0;17,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500039937;1;1;2776;2787;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500039927;3;2;2775;2787;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;ANIS;NULL;NULL;NULL;NULL
2500039927;3;1;2775;2782;1;14;1410;17,75193798;3,195348837;1,952713178;0;22,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500039915;3;2;2776;2175;1;14;1410;13,87596899;2,497674419;1,526356589;0;17,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500039915;3;1;2776;2787;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500039894;2;2;2695;2157;1;17;1704;7,674418605;1,381395349;0,844186047;0;9,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500039894;2;1;2695;2178;1;14;1412;23,17829457;4,172093023;2,549612403;0;29,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500039878;6;2;1345;1346;1;11;1107;4,651162791;0,837209302;0,511627907;0;6;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500039878;6;1;1345;1347;1;11;1107;4,651162791;0,837209302;0,511627907;0;6;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500039778;1;2;2778;2436;1;14;1412;23,17829457;4,172093023;2,549612403;0;29,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500039778;1;1;2778;2334;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500039777;1;4;2778;2334;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500039777;1;3;2778;2334;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500039777;1;2;2778;2436;1;14;1412;23,17829457;4,172093023;2,549612403;0;29,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500039777;1;1;2778;2436;1;14;1412;23,17829457;4,172093023;2,549612403;0;29,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500039768;1;2;2780;2334;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;AL TIEMPO;NULL;NULL;NULL;NULL
2500039768;1;1;2780;2785;1;19;1902;23,17829457;4,172093023;2,549612403;0;29,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
